ccaa_iso,fecha,num_casos
ES-ML,2021-03-14,28
ES-NC,2021-03-14,77
ES-PV,2021-03-14,342
ES-RI,2021-03-14,12
ES-VC,2021-03-14,74
ES-AN,2021-03-15,877
ES-AR,2021-03-15,151
ES-AS,2021-03-15,134
ES-CB,2021-03-15,44
ES-CE,2021-03-15,17
ES-CL,2021-03-15,239
ES-CM,2021-03-15,165
ES-CN,2021-03-15,247
ES-CT,2021-03-15,1463
ES-EX,2021-03-15,102
ES-GA,2021-03-15,172
ES-IB,2021-03-15,50
ES-MC,2021-03-15,73
ES-MD,2021-03-15,1272
ES-ML,2021-03-15,57
ES-NC,2021-03-15,86
ES-PV,2021-03-15,426
ES-RI,2021-03-15,23
ES-VC,2021-03-15,140
ES-AN,2021-03-16,835
ES-AR,2021-03-16,137
ES-AS,2021-03-16,151
ES-CB,2021-03-16,36
ES-CE,2021-03-16,13
ES-CL,2021-03-16,223
ES-CM,2021-03-16,171
ES-CN,2021-03-16,217
ES-CT,2021-03-16,1386
ES-EX,2021-03-16,114
ES-GA,2021-03-16,161
ES-IB,2021-03-16,58
ES-MC,2021-03-16,51
ES-MD,2021-03-16,1223
ES-ML,2021-03-16,44
ES-NC,2021-03-16,110
ES-PV,2021-03-16,338
ES-RI,2021-03-16,20
ES-VC,2021-03-16,128
ES-AN,2021-03-17,869
ES-AR,2021-03-17,117
ES-AS,2021-03-17,68
ES-CB,2021-03-17,59
ES-CE,2021-03-17,22
ES-CL,2021-03-17,200
ES-CM,2021-03-17,145
ES-CN,2021-03-17,239
ES-CT,2021-03-17,1242
ES-EX,2021-03-17,69
ES-GA,2021-03-17,160
ES-IB,2021-03-17,45
ES-MC,2021-03-17,65
ES-MD,2021-03-17,1246
ES-ML,2021-03-17,30
ES-NC,2021-03-17,77
ES-PV,2021-03-17,323
ES-RI,2021-03-17,29
ES-VC,2021-03-17,119
ES-AN,2021-03-18,932
ES-AR,2021-03-18,138
ES-AS,2021-03-18,63
ES-CB,2021-03-18,40
ES-CE,2021-03-18,14
ES-CL,2021-03-18,209
ES-CM,2021-03-18,153
ES-CN,2021-03-18,202
ES-CT,2021-03-18,1294
ES-EX,2021-03-18,81
ES-GA,2021-03-18,162
ES-IB,2021-03-18,46
ES-MC,2021-03-18,72
ES-MD,2021-03-18,1343
ES-ML,2021-03-18,26
ES-NC,2021-03-18,114
ES-PV,2021-03-18,363
ES-RI,2021-03-18,37
ES-VC,2021-03-18,117
ES-AN,2021-03-19,964
ES-AR,2021-03-19,153
ES-AS,2021-03-19,115
ES-CB,2021-03-19,46
ES-CE,2021-03-19,20
ES-CL,2021-03-19,204
ES-CM,2021-03-19,158
ES-CN,2021-03-19,220
ES-CT,2021-03-19,1358
ES-EX,2021-03-19,60
ES-GA,2021-03-19,155
ES-IB,2021-03-19,56
ES-MC,2021-03-19,51
ES-MD,2021-03-19,1011
ES-ML,2021-03-19,22
ES-NC,2021-03-19,95
ES-PV,2021-03-19,350
ES-RI,2021-03-19,18
ES-VC,2021-03-19,87
ES-AN,2021-03-20,704
ES-AR,2021-03-20,115
ES-AS,2021-03-20,118
ES-CB,2021-03-20,48
ES-CE,2021-03-20,16
ES-CL,2021-03-20,155
ES-CM,2021-03-20,125
ES-CN,2021-03-20,204
ES-CT,2021-03-20,1030
ES-EX,2021-03-20,61
ES-GA,2021-03-20,101
ES-IB,2021-03-20,46
ES-MC,2021-03-20,65
ES-MD,2021-03-20,1186
ES-ML,2021-03-20,24
ES-NC,2021-03-20,113
ES-PV,2021-03-20,384
ES-RI,2021-03-20,31
ES-VC,2021-03-20,97
ES-AN,2021-03-21,615
ES-AR,2021-03-21,83
ES-AS,2021-03-21,111
ES-CB,2021-03-21,30
ES-CE,2021-03-21,6
ES-CL,2021-03-21,149
ES-CM,2021-03-21,139
ES-CN,2021-03-21,179
ES-CT,2021-03-21,922
ES-EX,2021-03-21,61
ES-GA,2021-03-21,93
ES-IB,2021-03-21,47
ES-MC,2021-03-21,50
ES-MD,2021-03-21,1132
ES-ML,2021-03-21,15
ES-NC,2021-03-21,130
ES-PV,2021-03-21,430
ES-RI,2021-03-21,19
ES-VC,2021-03-21,94
ES-AN,2021-03-22,1080
ES-AR,2021-03-22,169
ES-AS,2021-03-22,171
ES-CB,2021-03-22,57
ES-CE,2021-03-22,13
ES-CL,2021-03-22,270
ES-CM,2021-03-22,198
ES-CN,2021-03-22,236
ES-CT,2021-03-22,1711
ES-EX,2021-03-22,82
ES-GA,2021-03-22,141
ES-IB,2021-03-22,53
ES-MC,2021-03-22,73
ES-MD,2021-03-22,1715
ES-ML,2021-03-22,43
ES-NC,2021-03-22,166
ES-PV,2021-03-22,506
ES-RI,2021-03-22,23
ES-VC,2021-03-22,132
ES-AN,2021-03-23,1163
ES-AR,2021-03-23,152
ES-AS,2021-03-23,125
ES-CB,2021-03-23,49
ES-CE,2021-03-23,16
ES-CL,2021-03-23,302
ES-CM,2021-03-23,201
ES-CN,2021-03-23,213
ES-CT,2021-03-23,1682
ES-EX,2021-03-23,111
ES-GA,2021-03-23,148
ES-IB,2021-03-23,32
ES-MC,2021-03-23,76
ES-MD,2021-03-23,1848
ES-ML,2021-03-23,27
ES-NC,2021-03-23,168
ES-PV,2021-03-23,559
ES-RI,2021-03-23,49
ES-VC,2021-03-23,132
ES-AN,2021-03-24,1077
ES-AR,2021-03-24,154
ES-AS,2021-03-24,95
ES-CB,2021-03-24,58
ES-CE,2021-03-24,16
ES-CL,2021-03-24,275
ES-CM,2021-03-24,213
ES-CN,2021-03-24,185
ES-CT,2021-03-24,1555
ES-EX,2021-03-24,70
ES-GA,2021-03-24,115
ES-IB,2021-03-24,54
ES-MC,2021-03-24,73
ES-MD,2021-03-24,1472
ES-ML,2021-03-24,26
ES-NC,2021-03-24,197
ES-PV,2021-03-24,455
ES-RI,2021-03-24,56
ES-VC,2021-03-24,151
ES-AN,2021-03-25,1149
ES-AR,2021-03-25,148
ES-AS,2021-03-25,115
ES-CB,2021-03-25,65
ES-CE,2021-03-25,28
ES-CL,2021-03-25,292
ES-CM,2021-03-25,198
ES-CN,2021-03-25,181
ES-CT,2021-03-25,1504
ES-EX,2021-03-25,57
ES-GA,2021-03-25,127
ES-IB,2021-03-25,51
ES-MC,2021-03-25,79
ES-MD,2021-03-25,1387
ES-ML,2021-03-25,30
ES-NC,2021-03-25,167
ES-PV,2021-03-25,362
ES-RI,2021-03-25,42
ES-VC,2021-03-25,137
ES-AN,2021-03-26,1235
ES-AR,2021-03-26,164
ES-AS,2021-03-26,117
ES-CB,2021-03-26,56
ES-CE,2021-03-26,21
ES-CL,2021-03-26,319
ES-CM,2021-03-26,226
ES-CN,2021-03-26,167
ES-CT,2021-03-26,1645
ES-EX,2021-03-26,89
ES-GA,2021-03-26,129
ES-IB,2021-03-26,61
ES-MC,2021-03-26,61
ES-MD,2021-03-26,1747
ES-ML,2021-03-26,26
ES-NC,2021-03-26,160
ES-PV,2021-03-26,404
ES-RI,2021-03-26,48
ES-VC,2021-03-26,155
ES-AN,2021-03-27,918
ES-AR,2021-03-27,127
ES-AS,2021-03-27,148
ES-CB,2021-03-27,52
ES-CE,2021-03-27,19
ES-CL,2021-03-27,247
ES-CM,2021-03-27,165
ES-CN,2021-03-27,176
ES-CT,2021-03-27,1236
ES-EX,2021-03-27,85
ES-GA,2021-03-27,151
ES-IB,2021-03-27,49
ES-MC,2021-03-27,78
ES-MD,2021-03-27,1253
ES-ML,2021-03-27,19
ES-NC,2021-03-27,177
ES-PV,2021-03-27,509
ES-RI,2021-03-27,44
ES-VC,2021-03-27,107
ES-AN,2021-03-28,771
ES-AR,2021-03-28,131
ES-AS,2021-03-28,137
ES-CB,2021-03-28,57
ES-CE,2021-03-28,25
ES-CL,2021-03-28,244
ES-CM,2021-03-28,199
ES-CN,2021-03-28,160
ES-CT,2021-03-28,1093
ES-EX,2021-03-28,83
ES-GA,2021-03-28,141
ES-IB,2021-03-28,41
ES-MC,2021-03-28,49
ES-MD,2021-03-28,1243
ES-ML,2021-03-28,22
ES-NC,2021-03-28,178
ES-PV,2021-03-28,463
ES-RI,2021-03-28,36
ES-VC,2021-03-28,80
ES-AN,2021-03-29,1314
ES-AR,2021-03-29,171
ES-AS,2021-03-29,89
ES-CB,2021-03-29,53
ES-CE,2021-03-29,31
ES-CL,2021-03-29,316
ES-CM,2021-03-29,244
ES-CN,2021-03-29,227
ES-CT,2021-03-29,1782
ES-EX,2021-03-29,113
ES-GA,2021-03-29,143
ES-IB,2021-03-29,53
ES-MC,2021-03-29,111
ES-MD,2021-03-29,1674
ES-ML,2021-03-29,40
ES-NC,2021-03-29,180
ES-PV,2021-03-29,495
ES-RI,2021-03-29,49
ES-VC,2021-03-29,170
ES-AN,2021-03-30,1342
ES-AR,2021-03-30,196
ES-AS,2021-03-30,145
ES-CB,2021-03-30,55
ES-CE,2021-03-30,31
ES-CL,2021-03-30,312
ES-CM,2021-03-30,272
ES-CN,2021-03-30,184
ES-CT,2021-03-30,1615
ES-EX,2021-03-30,107
ES-GA,2021-03-30,145
ES-IB,2021-03-30,36
ES-MC,2021-03-30,82
ES-MD,2021-03-30,1666
ES-ML,2021-03-30,37
ES-NC,2021-03-30,165
ES-PV,2021-03-30,529
ES-RI,2021-03-30,41
ES-VC,2021-03-30,146
ES-AN,2021-03-31,1455
ES-AR,2021-03-31,201
ES-AS,2021-03-31,75
ES-CB,2021-03-31,65
ES-CE,2021-03-31,34
ES-CL,2021-03-31,378
ES-CM,2021-03-31,311
ES-CN,2021-03-31,188
ES-CT,2021-03-31,1475
ES-EX,2021-03-31,110
ES-GA,2021-03-31,157
ES-IB,2021-03-31,22
ES-MC,2021-03-31,77
ES-MD,2021-03-31,1828
ES-ML,2021-03-31,38
ES-NC,2021-03-31,170
ES-PV,2021-03-31,476
ES-RI,2021-03-31,61
ES-VC,2021-03-31,137
ES-AN,2021-04-01,1400
ES-AR,2021-04-01,236
ES-AS,2021-04-01,96
ES-CB,2021-04-01,51
ES-CE,2021-04-01,20
ES-CL,2021-04-01,319
ES-CM,2021-04-01,215
ES-CN,2021-04-01,238
ES-CT,2021-04-01,1663
ES-EX,2021-04-01,156
ES-GA,2021-04-01,159
ES-IB,2021-04-01,58
ES-MC,2021-04-01,63
ES-MD,2021-04-01,1295
ES-ML,2021-04-01,26
ES-NC,2021-04-01,203
ES-PV,2021-04-01,566
ES-RI,2021-04-01,42
ES-VC,2021-04-01,167
ES-AN,2021-04-02,1115
ES-AR,2021-04-02,162
ES-AS,2021-04-02,94
ES-CB,2021-04-02,53
ES-CE,2021-04-02,25
ES-CL,2021-04-02,289
ES-CM,2021-04-02,198
ES-CN,2021-04-02,174
ES-CT,2021-04-02,1095
ES-EX,2021-04-02,89
ES-GA,2021-04-02,119
ES-IB,2021-04-02,46
ES-MC,2021-04-02,54
ES-MD,2021-04-02,1443
ES-ML,2021-04-02,23
ES-NC,2021-04-02,224
ES-PV,2021-04-02,579
ES-RI,2021-04-02,42
ES-VC,2021-04-02,121
ES-AN,2021-04-03,1295
ES-AR,2021-04-03,187
ES-AS,2021-04-03,117
ES-CB,2021-04-03,67
ES-CE,2021-04-03,37
ES-CL,2021-04-03,315
ES-CM,2021-04-03,248
ES-CN,2021-04-03,177
ES-CT,2021-04-03,1260
ES-EX,2021-04-03,101
ES-GA,2021-04-03,117
ES-IB,2021-04-03,72
ES-MC,2021-04-03,81
ES-MD,2021-04-03,1668
ES-ML,2021-04-03,32
ES-NC,2021-04-03,178
ES-PV,2021-04-03,786
ES-RI,2021-04-03,61
ES-VC,2021-04-03,128
ES-AN,2021-04-04,1247
ES-AR,2021-04-04,215
ES-AS,2021-04-04,134
ES-CB,2021-04-04,62
ES-CE,2021-04-04,32
ES-CL,2021-04-04,332
ES-CM,2021-04-04,266
ES-CN,2021-04-04,178
ES-CT,2021-04-04,1244
ES-EX,2021-04-04,65
ES-GA,2021-04-04,133
ES-IB,2021-04-04,53
ES-MC,2021-04-04,54
ES-MD,2021-04-04,1760
ES-ML,2021-04-04,31
ES-NC,2021-04-04,209
ES-PV,2021-04-04,791
ES-RI,2021-04-04,55
ES-VC,2021-04-04,131
ES-AN,2021-04-05,2042
ES-AR,2021-04-05,236
ES-AS,2021-04-05,148
ES-CB,2021-04-05,69
ES-CE,2021-04-05,27
ES-CL,2021-04-05,422
ES-CM,2021-04-05,385
ES-CN,2021-04-05,236
ES-CT,2021-04-05,1365
ES-EX,2021-04-05,101
ES-GA,2021-04-05,159
ES-IB,2021-04-05,63
ES-MC,2021-04-05,105
ES-MD,2021-04-05,2319
ES-ML,2021-04-05,42
ES-NC,2021-04-05,226
ES-PV,2021-04-05,795
ES-RI,2021-04-05,49
ES-VC,2021-04-05,152
ES-AN,2021-04-06,2085
ES-AR,2021-04-06,264
ES-AS,2021-04-06,138
ES-CB,2021-04-06,98
ES-CE,2021-04-06,29
ES-CL,2021-04-06,399
ES-CM,2021-04-06,375
ES-CN,2021-04-06,237
ES-CT,2021-04-06,1871
ES-EX,2021-04-06,83
ES-GA,2021-04-06,161
ES-IB,2021-04-06,72
ES-MC,2021-04-06,76
ES-MD,2021-04-06,2305
ES-ML,2021-04-06,36
ES-NC,2021-04-06,218
ES-PV,2021-04-06,886
ES-RI,2021-04-06,58
ES-VC,2021-04-06,144
ES-AN,2021-04-07,1934
ES-AR,2021-04-07,261
ES-AS,2021-04-07,97
ES-CB,2021-04-07,82
ES-CE,2021-04-07,36
ES-CL,2021-04-07,406
ES-CM,2021-04-07,399
ES-CN,2021-04-07,219
ES-CT,2021-04-07,1799
ES-EX,2021-04-07,120
ES-GA,2021-04-07,182
ES-IB,2021-04-07,64
ES-MC,2021-04-07,96
ES-MD,2021-04-07,2017
ES-ML,2021-04-07,44
ES-NC,2021-04-07,221
ES-PV,2021-04-07,772
ES-RI,2021-04-07,55
ES-VC,2021-04-07,158
ES-AN,2021-04-08,1851
ES-AR,2021-04-08,249
ES-AS,2021-04-08,112
ES-CB,2021-04-08,70
ES-CE,2021-04-08,29
ES-CL,2021-04-08,399
ES-CM,2021-04-08,358
ES-CN,2021-04-08,256
ES-CT,2021-04-08,1678
ES-EX,2021-04-08,104
ES-GA,2021-04-08,175
ES-IB,2021-04-08,69
ES-MC,2021-04-08,79
ES-MD,2021-04-08,1931
ES-ML,2021-04-08,36
ES-NC,2021-04-08,231
ES-PV,2021-04-08,630
ES-RI,2021-04-08,43
ES-VC,2021-04-08,160
ES-AN,2021-04-09,1908
ES-AR,2021-04-09,245
ES-AS,2021-04-09,124
ES-CB,2021-04-09,69
ES-CE,2021-04-09,28
ES-CL,2021-04-09,376
ES-CM,2021-04-09,347
ES-CN,2021-04-09,198
ES-CT,2021-04-09,1767
ES-EX,2021-04-09,130
ES-GA,2021-04-09,189
ES-IB,2021-04-09,43
ES-MC,2021-04-09,63
ES-MD,2021-04-09,2089
ES-ML,2021-04-09,29
ES-NC,2021-04-09,219
ES-PV,2021-04-09,713
ES-RI,2021-04-09,58
ES-VC,2021-04-09,166
ES-AN,2021-04-10,1607
ES-AR,2021-04-10,216
ES-AS,2021-04-10,180
ES-CB,2021-04-10,81
ES-CE,2021-04-10,26
ES-CL,2021-04-10,297
ES-CM,2021-04-10,252
ES-CN,2021-04-10,204
ES-CT,2021-04-10,1450
ES-EX,2021-04-10,107
ES-GA,2021-04-10,183
ES-IB,2021-04-10,55
ES-MC,2021-04-10,57
ES-MD,2021-04-10,1697
ES-ML,2021-04-10,38
ES-NC,2021-04-10,200
ES-PV,2021-04-10,911
ES-RI,2021-04-10,55
ES-VC,2021-04-10,124
ES-AN,2021-04-11,1055
ES-AR,2021-04-11,197
ES-AS,2021-04-11,152
ES-CB,2021-04-11,105
ES-CE,2021-04-11,24
ES-CL,2021-04-11,261
ES-CM,2021-04-11,249
ES-CN,2021-04-11,196
ES-CT,2021-04-11,1085
ES-EX,2021-04-11,77
ES-GA,2021-04-11,140
ES-IB,2021-04-11,56
ES-MC,2021-04-11,56
ES-MD,2021-04-11,1407
ES-ML,2021-04-11,28
ES-NC,2021-04-11,203
ES-PV,2021-04-11,918
ES-RI,2021-04-11,48
ES-VC,2021-04-11,111
ES-AN,2021-04-12,1817
ES-AR,2021-04-12,256
ES-AS,2021-04-12,128
ES-CB,2021-04-12,84
ES-CE,2021-04-12,34
ES-CL,2021-04-12,372
ES-CM,2021-04-12,415
ES-CN,2021-04-12,218
ES-CT,2021-04-12,1903
ES-EX,2021-04-12,114
ES-GA,2021-04-12,203
ES-IB,2021-04-12,48
ES-MC,2021-04-12,106
ES-MD,2021-04-12,2288
ES-ML,2021-04-12,29
ES-NC,2021-04-12,209
ES-PV,2021-04-12,918
ES-RI,2021-04-12,62
ES-VC,2021-04-12,148
ES-AN,2021-04-13,1811
ES-AR,2021-04-13,308
ES-AS,2021-04-13,105
ES-CB,2021-04-13,90
ES-CE,2021-04-13,25
ES-CL,2021-04-13,392
ES-CM,2021-04-13,379
ES-CN,2021-04-13,206
ES-CT,2021-04-13,1735
ES-EX,2021-04-13,163
ES-GA,2021-04-13,190
ES-IB,2021-04-13,59
ES-MC,2021-04-13,80
ES-MD,2021-04-13,2287
ES-ML,2021-04-13,32
ES-NC,2021-04-13,184
ES-PV,2021-04-13,870
ES-RI,2021-04-13,59
ES-VC,2021-04-13,136
ES-AN,2021-04-14,1818
ES-AR,2021-04-14,263
ES-AS,2021-04-14,89
ES-CB,2021-04-14,117
ES-CE,2021-04-14,14
ES-CL,2021-04-14,377
ES-CM,2021-04-14,391
ES-CN,2021-04-14,210
ES-CT,2021-04-14,2049
ES-EX,2021-04-14,110
ES-GA,2021-04-14,227
ES-IB,2021-04-14,51
ES-MC,2021-04-14,83
ES-MD,2021-04-14,2095
ES-ML,2021-04-14,28
ES-NC,2021-04-14,167
ES-PV,2021-04-14,769
ES-RI,2021-04-14,61
ES-VC,2021-04-14,165
ES-AN,2021-04-15,1735
ES-AR,2021-04-15,275
ES-AS,2021-04-15,99
ES-CB,2021-04-15,112
ES-CE,2021-04-15,16
ES-CL,2021-04-15,377
ES-CM,2021-04-15,363
ES-CN,2021-04-15,222
ES-CT,2021-04-15,1638
ES-EX,2021-04-15,92
ES-GA,2021-04-15,211
ES-IB,2021-04-15,54
ES-MC,2021-04-15,70
ES-MD,2021-04-15,2006
ES-ML,2021-04-15,32
ES-NC,2021-04-15,196
ES-PV,2021-04-15,668
ES-RI,2021-04-15,68
ES-VC,2021-04-15,175
ES-AN,2021-04-16,1696
ES-AR,2021-04-16,287
ES-AS,2021-04-16,115
ES-CB,2021-04-16,112
ES-CE,2021-04-16,18
ES-CL,2021-04-16,372
ES-CM,2021-04-16,401
ES-CN,2021-04-16,217
ES-CT,2021-04-16,1747
ES-EX,2021-04-16,94
ES-GA,2021-04-16,177
ES-IB,2021-04-16,50
ES-MC,2021-04-16,74
ES-MD,2021-04-16,2216
ES-ML,2021-04-16,19
ES-NC,2021-04-16,162
ES-PV,2021-04-16,776
ES-RI,2021-04-16,56
ES-VC,2021-04-16,152
ES-AN,2021-04-17,1280
ES-AR,2021-04-17,206
ES-AS,2021-04-17,142
ES-CB,2021-04-17,92
ES-CE,2021-04-17,11
ES-CL,2021-04-17,293
ES-CM,2021-04-17,251
ES-CN,2021-04-17,162
ES-CT,2021-04-17,1299
ES-EX,2021-04-17,72
ES-GA,2021-04-17,191
ES-IB,2021-04-17,35
ES-MC,2021-04-17,64
ES-MD,2021-04-17,1691
ES-ML,2021-04-17,13
ES-NC,2021-04-17,161
ES-PV,2021-04-17,943
ES-RI,2021-04-17,48
ES-VC,2021-04-17,138
ES-AN,2021-04-18,1082
ES-AR,2021-04-18,186
ES-AS,2021-04-18,108
ES-CB,2021-04-18,123
ES-CE,2021-04-18,8
ES-CL,2021-04-18,253
ES-CM,2021-04-18,240
ES-CN,2021-04-18,175
ES-CT,2021-04-18,1164
ES-EX,2021-04-18,68
ES-GA,2021-04-18,152
ES-IB,2021-04-18,39
ES-MC,2021-04-18,53
ES-MD,2021-04-18,1504
ES-ML,2021-04-18,19
ES-NC,2021-04-18,154
ES-PV,2021-04-18,986
ES-RI,2021-04-18,61
ES-VC,2021-04-18,148
ES-AN,2021-04-19,1524
ES-AR,2021-04-19,254
ES-AS,2021-04-19,126
ES-CB,2021-04-19,120
ES-CE,2021-04-19,15
ES-CL,2021-04-19,397
ES-CM,2021-04-19,424
ES-CN,2021-04-19,165
ES-CT,2021-04-19,1942
ES-EX,2021-04-19,92
ES-GA,2021-04-19,188
ES-IB,2021-04-19,62
ES-MC,2021-04-19,97
ES-MD,2021-04-19,2196
ES-ML,2021-04-19,30
ES-NC,2021-04-19,172
ES-PV,2021-04-19,977
ES-RI,2021-04-19,86
ES-VC,2021-04-19,180
ES-AN,2021-04-20,1685
ES-AR,2021-04-20,299
ES-AS,2021-04-20,128
ES-CB,2021-04-20,98
ES-CE,2021-04-20,16
ES-CL,2021-04-20,371
ES-CM,2021-04-20,391
ES-CN,2021-04-20,184
ES-CT,2021-04-20,2295
ES-EX,2021-04-20,68
ES-GA,2021-04-20,235
ES-IB,2021-04-20,56
ES-MC,2021-04-20,89
ES-MD,2021-04-20,2315
ES-ML,2021-04-20,24
ES-NC,2021-04-20,193
ES-PV,2021-04-20,893
ES-RI,2021-04-20,65
ES-VC,2021-04-20,211
ES-AN,2021-04-21,1616
ES-AR,2021-04-21,288
ES-AS,2021-04-21,107
ES-CB,2021-04-21,108
ES-CE,2021-04-21,12
ES-CL,2021-04-21,362
ES-CM,2021-04-21,345
ES-CN,2021-04-21,170
ES-CT,2021-04-21,1746
ES-EX,2021-04-21,101
ES-GA,2021-04-21,217
ES-IB,2021-04-21,53
ES-MC,2021-04-21,106
ES-MD,2021-04-21,1986
ES-ML,2021-04-21,28
ES-NC,2021-04-21,149
ES-PV,2021-04-21,717
ES-RI,2021-04-21,75
ES-VC,2021-04-21,198
ES-AN,2021-04-22,1515
ES-AR,2021-04-22,295
ES-AS,2021-04-22,86
ES-CB,2021-04-22,113
ES-CE,2021-04-22,11
ES-CL,2021-04-22,367
ES-CM,2021-04-22,352
ES-CN,2021-04-22,147
ES-CT,2021-04-22,1982
ES-EX,2021-04-22,97
ES-GA,2021-04-22,200
ES-IB,2021-04-22,49
ES-MC,2021-04-22,82
ES-MD,2021-04-22,1806
ES-ML,2021-04-22,34
ES-NC,2021-04-22,181
ES-PV,2021-04-22,766
ES-RI,2021-04-22,62
ES-VC,2021-04-22,184
ES-AN,2021-04-23,1599
ES-AR,2021-04-23,299
ES-AS,2021-04-23,89
ES-CB,2021-04-23,132
ES-CE,2021-04-23,11
ES-CL,2021-04-23,294
ES-CM,2021-04-23,409
ES-CN,2021-04-23,124
ES-CT,2021-04-23,1657
ES-EX,2021-04-23,74
ES-GA,2021-04-23,193
ES-IB,2021-04-23,45
ES-MC,2021-04-23,86
ES-MD,2021-04-23,2086
ES-ML,2021-04-23,26
ES-NC,2021-04-23,179
ES-PV,2021-04-23,786
ES-RI,2021-04-23,68
ES-VC,2021-04-23,199
ES-AN,2021-04-24,1151
ES-AR,2021-04-24,219
ES-AS,2021-04-24,98
ES-CB,2021-04-24,76
ES-CE,2021-04-24,4
ES-CL,2021-04-24,294
ES-CM,2021-04-24,249
ES-CN,2021-04-24,166
ES-CT,2021-04-24,1407
ES-EX,2021-04-24,65
ES-GA,2021-04-24,194
ES-IB,2021-04-24,46
ES-MC,2021-04-24,84
ES-MD,2021-04-24,1518
ES-ML,2021-04-24,9
ES-NC,2021-04-24,136
ES-PV,2021-04-24,828
ES-RI,2021-04-24,83
ES-VC,2021-04-24,146
ES-AN,2021-04-25,913
ES-AR,2021-04-25,219
ES-AS,2021-04-25,97
ES-CB,2021-04-25,84
ES-CE,2021-04-25,7
ES-CL,2021-04-25,264
ES-CM,2021-04-25,220
ES-CN,2021-04-25,123
ES-CT,2021-04-25,1163
ES-EX,2021-04-25,43
ES-GA,2021-04-25,149
ES-IB,2021-04-25,46
ES-MC,2021-04-25,61
ES-MD,2021-04-25,1291
ES-ML,2021-04-25,20
ES-NC,2021-04-25,142
ES-PV,2021-04-25,833
ES-RI,2021-04-25,44
ES-VC,2021-04-25,106
ES-AN,2021-04-26,1269
ES-AR,2021-04-26,364
ES-AS,2021-04-26,109
ES-CB,2021-04-26,116
ES-CE,2021-04-26,7
ES-CL,2021-04-26,372
ES-CM,2021-04-26,413
ES-CN,2021-04-26,169
ES-CT,2021-04-26,2325
ES-EX,2021-04-26,83
ES-GA,2021-04-26,215
ES-IB,2021-04-26,53
ES-MC,2021-04-26,88
ES-MD,2021-04-26,1942
ES-ML,2021-04-26,12
ES-NC,2021-04-26,128
ES-PV,2021-04-26,820
ES-RI,2021-04-26,71
ES-VC,2021-04-26,159
ES-AN,2021-04-27,1361
ES-AR,2021-04-27,323
ES-AS,2021-04-27,75
ES-CB,2021-04-27,90
ES-CE,2021-04-27,4
ES-CL,2021-04-27,335
ES-CM,2021-04-27,381
ES-CN,2021-04-27,139
ES-CT,2021-04-27,2082
ES-EX,2021-04-27,99
ES-GA,2021-04-27,186
ES-IB,2021-04-27,58
ES-MC,2021-04-27,97
ES-MD,2021-04-27,2048
ES-ML,2021-04-27,21
ES-NC,2021-04-27,150
ES-PV,2021-04-27,751
ES-RI,2021-04-27,54
ES-VC,2021-04-27,131
ES-AN,2021-04-28,1415
ES-AR,2021-04-28,292
ES-AS,2021-04-28,78
ES-CB,2021-04-28,121
ES-CE,2021-04-28,5
ES-CL,2021-04-28,338
ES-CM,2021-04-28,347
ES-CN,2021-04-28,121
ES-CT,2021-04-28,1918
ES-EX,2021-04-28,79
ES-GA,2021-04-28,180
ES-IB,2021-04-28,48
ES-MC,2021-04-28,57
ES-MD,2021-04-28,1721
ES-ML,2021-04-28,13
ES-NC,2021-04-28,148
ES-PV,2021-04-28,596
ES-RI,2021-04-28,60
ES-VC,2021-04-28,148
ES-AN,2021-04-29,1242
ES-AR,2021-04-29,289
ES-AS,2021-04-29,48
ES-CB,2021-04-29,83
ES-CE,2021-04-29,3
ES-CL,2021-04-29,311
ES-CM,2021-04-29,377
ES-CN,2021-04-29,131
ES-CT,2021-04-29,1807
ES-EX,2021-04-29,83
ES-GA,2021-04-29,206
ES-IB,2021-04-29,54
ES-MC,2021-04-29,85
ES-MD,2021-04-29,1462
ES-ML,2021-04-29,12
ES-NC,2021-04-29,139
ES-PV,2021-04-29,520
ES-RI,2021-04-29,59
ES-VC,2021-04-29,140
ES-AN,2021-04-30,1325
ES-AR,2021-04-30,295
ES-AS,2021-04-30,72
ES-CB,2021-04-30,88
ES-CE,2021-04-30,2
ES-CL,2021-04-30,271
ES-CM,2021-04-30,365
ES-CN,2021-04-30,141
ES-CT,2021-04-30,1771
ES-EX,2021-04-30,92
ES-GA,2021-04-30,151
ES-IB,2021-04-30,13
ES-MC,2021-04-30,64
ES-MD,2021-04-30,1769
ES-ML,2021-04-30,21
ES-NC,2021-04-30,131
ES-PV,2021-04-30,647
ES-RI,2021-04-30,65
ES-VC,2021-04-30,139
ES-AN,2021-05-01,966
ES-AR,2021-05-01,252
ES-AS,2021-05-01,46
ES-CB,2021-05-01,78
ES-CE,2021-05-01,8
ES-CL,2021-05-01,239
ES-CM,2021-05-01,226
ES-CN,2021-05-01,136
ES-CT,2021-05-01,1103
ES-EX,2021-05-01,63
ES-GA,2021-05-01,167
ES-IB,2021-05-01,67
ES-MC,2021-05-01,55
ES-MD,2021-05-01,1093
ES-ML,2021-05-01,9
ES-NC,2021-05-01,139
ES-PV,2021-05-01,645
ES-RI,2021-05-01,39
ES-VC,2021-05-01,128
ES-AN,2021-05-02,725
ES-AR,2021-05-02,205
ES-AS,2021-05-02,47
ES-CB,2021-05-02,76
ES-CE,2021-05-02,1
ES-CL,2021-05-02,196
