fecha,cod_ine,CCAA,dosis_administradas,porcentaje_dosis_administradas,personas_una_dosis,personas_pauta_completa,porcentaje_pauta_completa,ccaa_iso
2021-08-09,13,Madrid,8180762,121.1,4699797.0,4067089.0,60.2,ES-MD
2021-08-10,13,Madrid,8229556,121.82,4712658.0,4104750.0,60.76,ES-MD
2021-08-11,13,Madrid,8281945,122.59,4731562.0,4142382.0,61.32,ES-MD
2021-08-12,13,Madrid,8343215,123.5,4759530.0,4179186.0,61.86,ES-MD
2021-08-13,13,Madrid,8402174,124.37,4787440.0,4214144.0,62.38,ES-MD
2021-08-16,13,Madrid,8510015,125.97,4833822.0,4282533.0,63.39,ES-MD
2021-08-17,13,Madrid,8557518,126.67,4859968.0,4306622.0,63.75,ES-MD
2021-08-18,13,Madrid,8609638,127.44,4887848.0,4334588.0,64.16,ES-MD
2021-08-19,13,Madrid,8658474,128.17,4914767.0,4360375.0,64.54,ES-MD
2021-08-20,13,Madrid,8703451,128.83,4938701.0,4385195.0,64.91,ES-MD
2021-08-23,13,Madrid,8788379,130.09,4978283.0,4436710.0,65.67,ES-MD
2021-08-24,13,Madrid,8826101,130.65,4998713.0,4457179.0,65.98,ES-MD
2021-08-25,13,Madrid,8859514,131.14,5017264.0,4475412.0,66.25,ES-MD
2021-08-26,13,Madrid,8890320,131.6,5034317.0,4492449.0,66.5,ES-MD
2021-08-27,13,Madrid,8917860,132.01,5048548.0,4508791.0,66.74,ES-MD
2021-08-30,13,Madrid,8938627,132.31,5052860.0,4525852.0,66.99,ES-MD
2021-08-31,13,Madrid,8983187,132.97,5072420.0,4554332.0,67.42,ES-MD
2021-09-01,13,Madrid,9031012,133.68,5092529.0,4585975.0,67.88,ES-MD
2021-09-02,13,Madrid,9070433,134.27,5106027.0,4615111.0,68.32,ES-MD
2021-09-03,13,Madrid,9115307,134.93,5119871.0,4649698.0,68.83,ES-MD
2021-09-06,13,Madrid,9207012,136.29,5144497.0,4723386.0,69.92,ES-MD
2021-09-07,13,Madrid,9252611,136.96,5160943.0,4755930.0,70.4,ES-MD
2021-09-08,13,Madrid,9290605,137.52,5172233.0,4785450.0,70.84,ES-MD
2021-09-09,13,Madrid,9327141,138.07,5181330.0,4815697.0,71.28,ES-MD
2021-09-10,13,Madrid,9356343,138.5,5190132.0,4838632.0,71.62,ES-MD
2021-09-13,13,Madrid,9391925,139.02,5207715.0,4861831.0,71.97,ES-MD
2021-09-14,13,Madrid,9414293,139.36,5212747.0,4880315.0,72.24,ES-MD
2021-09-15,13,Madrid,9434500,139.65,5217036.0,4897570.0,72.5,ES-MD
2021-09-16,13,Madrid,9458545,140.01,5222228.0,4918043.0,72.8,ES-MD
2021-09-17,13,Madrid,9479101,140.31,5226964.0,4935474.0,73.06,ES-MD
2021-09-20,13,Madrid,9546506,141.31,5247529.0,4999281.0,74.0,ES-MD
2021-09-21,13,Madrid,9562454,141.55,5251613.0,5012430.0,74.2,ES-MD
2021-09-22,13,Madrid,9576098,141.75,5254973.0,5023867.0,74.37,ES-MD
2021-09-23,13,Madrid,9597955,142.07,5259714.0,5042547.0,74.64,ES-MD
2021-09-24,13,Madrid,9609200,142.24,5262937.0,5051400.0,74.77,ES-MD
2021-09-27,13,Madrid,9642916,142.74,5271816.0,5078657.0,75.18,ES-MD
2021-09-28,13,Madrid,9654784,142.92,5274803.0,5088413.0,75.32,ES-MD
2021-09-29,13,Madrid,9666850,143.09,5277407.0,5098540.0,75.47,ES-MD
2021-09-30,13,Madrid,9678924,143.27,5281007.0,5108167.0,75.61,ES-MD
2021-10-01,13,Madrid,9689324,143.43,5283605.0,5116749.0,75.74,ES-MD
2021-10-04,13,Madrid,9716008,143.82,5289718.0,5139038.0,76.07,ES-MD
2021-10-05,13,Madrid,9721928,143.91,5291722.0,5143540.0,76.14,ES-MD
2021-10-06,13,Madrid,9753797,144.38,5293691.0,5148102.0,76.2,ES-MD
2021-10-07,13,Madrid,9757303,144.43,5294332.0,5149633.0,76.23,ES-MD
2021-10-08,13,Madrid,9758710,144.45,5294682.0,5150486.0,76.24,ES-MD
2021-10-11,13,Madrid,9794839,144.99,5304386.0,5170450.0,76.54,ES-MD
2021-10-13,13,Madrid,9802899,145.11,5307091.0,5174888.0,76.6,ES-MD
2021-10-14,13,Madrid,9808594,145.19,5308496.0,5177838.0,76.65,ES-MD
2021-10-15,13,Madrid,9815994,145.3,5310890.0,5181533.0,76.7,ES-MD
2021-10-18,13,Madrid,9832598,145.55,5316707.0,5192127.0,76.86,ES-MD
2021-10-19,13,Madrid,9837452,145.62,5318306.0,5194422.0,76.89,ES-MD
2021-10-20,13,Madrid,9843115,145.7,5319870.0,5197098.0,76.93,ES-MD
2021-10-21,13,Madrid,9848126,145.78,5321369.0,5199609.0,76.97,ES-MD
2021-10-22,13,Madrid,9854108,145.87,5323002.0,5202266.0,77.01,ES-MD
2021-10-25,13,Madrid,9870147,146.1,5328683.0,5211380.0,77.14,ES-MD
2021-10-26,13,Madrid,9875100,146.18,5330514.0,5213789.0,77.18,ES-MD
2021-10-27,13,Madrid,9881151,146.27,5332655.0,5216609.0,77.22,ES-MD
2021-10-28,13,Madrid,9929022,146.97,5334961.0,5219467.0,77.26,ES-MD
2021-10-30,13,Madrid,9951508,147.31,5337849.0,5223030.0,77.31,ES-MD
2021-11-02,13,Madrid,9968213,147.55,5337849.0,5223036.0,77.31,ES-MD
2021-11-03,13,Madrid,10005492,148.11,5346205.0,5234478.0,77.48,ES-MD
2021-11-04,13,Madrid,10029999,148.47,5348207.0,5236738.0,77.52,ES-MD
2021-11-05,13,Madrid,10055876,148.85,5350748.0,5239722.0,77.56,ES-MD
2021-11-08,13,Madrid,10087653,149.32,5355337.0,5245198.0,77.64,ES-MD
2021-11-10,13,Madrid,10125051,149.88,5360321.0,5250878.0,77.73,ES-MD
2021-11-11,13,Madrid,10147525,150.21,5362207.0,5253026.0,77.76,ES-MD
2021-11-12,13,Madrid,10173245,150.59,5364692.0,5255846.0,77.8,ES-MD
2021-11-15,13,Madrid,10207333,151.09,5370852.0,5262497.0,77.9,ES-MD
2021-11-16,13,Madrid,10207333,151.09,5370852.0,5262497.0,77.9,ES-MD
2021-11-17,13,Madrid,10207333,151.09,5370852.0,5262497.0,77.9,ES-MD
2021-11-18,13,Madrid,10285957,152.26,5377218.0,5268687.0,77.99,ES-MD
2021-11-19,13,Madrid,10312737,152.65,5379537.0,5271021.0,78.02,ES-MD
2021-11-22,13,Madrid,10353185,153.25,5387867.0,5277808.0,78.12,ES-MD
2021-11-23,13,Madrid,10378762,153.63,5390198.0,5279404.0,78.15,ES-MD
2021-11-24,13,Madrid,10403499,154.0,5392895.0,5281355.0,78.18,ES-MD
2021-11-25,13,Madrid,10406173,154.04,5394993.0,5281951.0,78.19,ES-MD
2021-11-26,13,Madrid,10435831,154.48,5395291.0,5282356.0,78.19,ES-MD
2021-11-29,13,Madrid,10450089,154.69,5399273.0,5283634.0,78.21,ES-MD
2021-11-30,13,Madrid,10564236,156.38,5409790.0,5292273.0,78.34,ES-MD
2021-12-01,13,Madrid,10593977,156.82,5412328.0,5293849.0,78.36,ES-MD
2021-12-02,13,Madrid,10620537,157.21,5414945.0,5295476.0,78.39,ES-MD
2021-12-03,13,Madrid,10628425,157.33,5417838.0,5297204.0,78.41,ES-MD
2021-12-07,13,Madrid,10688172,158.21,5424852.0,5299404.0,78.44,ES-MD
2021-12-09,13,Madrid,10712625,158.57,5428477.0,5299118.0,78.44,ES-MD
2021-12-10,13,Madrid,10735102,158.91,5430741.0,5298888.0,78.44,ES-MD
2021-12-13,13,Madrid,11058716,163.7,5430741.0,5298888.0,78.44,ES-MD
2021-12-14,13,Madrid,11110703,164.47,5430741.0,5298888.0,78.44,ES-MD
2021-12-15,13,Madrid,11160759,165.21,5430741.0,5298888.0,78.44,ES-MD
2021-12-16,13,Madrid,11212741,165.98,5430741.0,5298888.0,78.44,ES-MD
2021-12-17,13,Madrid,11264570,166.74,5430741.0,5298888.0,78.44,ES-MD
2021-12-20,13,Madrid,11416348,168.99,5466656.0,5298888.0,78.44,ES-MD
2021-12-21,13,Madrid,11490299,170.09,5476422.0,5298888.0,78.44,ES-MD
2021-12-22,13,Madrid,11600917,171.72,5486338.0,5298888.0,78.44,ES-MD
2021-12-23,13,Madrid,11526283,170.62,5497135.0,5298888.0,78.44,ES-MD
2021-12-27,13,Madrid,11621149,172.02,5513912.0,5298888.0,78.44,ES-MD
2021-12-28,13,Madrid,11680929,172.91,5527087.0,5298888.0,78.44,ES-MD
2021-12-29,13,Madrid,11735451,173.71,5535930.0,5298888.0,78.44,ES-MD
2021-12-30,13,Madrid,11414405,168.96,5544871.0,5298888.0,78.44,ES-MD
2022-01-03,13,Madrid,11687674,173.01,5593386.0,5337397.0,79.01,ES-MD
2022-01-04,13,Madrid,11737383,173.74,5610741.0,5338788.0,79.03,ES-MD
2022-01-05,13,Madrid,11784194,174.44,5621122.0,5340363.0,79.05,ES-MD
2022-01-07,13,Madrid,11822524,175.0,5623974.0,5341960.0,79.07,ES-MD
2022-01-10,13,Madrid,11911918,176.33,5651848.0,5345887.0,79.13,ES-MD
2022-01-11,13,Madrid,11952507,176.93,5658075.0,5347327.0,79.15,ES-MD
2022-01-12,13,Madrid,11990409,177.49,5665046.0,5348706.0,79.17,ES-MD
2022-01-13,13,Madrid,12027845,178.04,5669845.0,5350280.0,79.2,ES-MD
2022-01-14,13,Madrid,12066166,178.61,5675660.0,5351958.0,79.22,ES-MD
2022-01-17,13,Madrid,12146565,179.8,5695507.0,5355554.0,79.28,ES-MD
2022-01-18,13,Madrid,12180799,180.31,5699259.0,5356945.0,79.3,ES-MD
2022-01-19,13,Madrid,12208276,180.71,5703114.0,5358440.0,79.32,ES-MD
2022-01-20,13,Madrid,12234336,181.1,5705882.0,5359911.0,79.34,ES-MD
2022-01-21,13,Madrid,12266992,181.58,5708514.0,5359082.0,79.33,ES-MD
2022-01-24,13,Madrid,12326574,182.46,5718047.0,5360138.0,79.34,ES-MD
2022-01-25,13,Madrid,12356897,182.91,5720201.0,5361360.0,79.36,ES-MD
2022-01-26,13,Madrid,12402327,183.59,5723226.0,5362712.0,79.38,ES-MD
2022-01-27,13,Madrid,12428953,183.98,5725060.0,5363890.0,79.4,ES-MD
2022-01-28,13,Madrid,12451568,184.31,5726748.0,5364966.0,79.41,ES-MD
2022-01-31,13,Madrid,12520399,185.33,5733545.0,5367316.0,79.45,ES-MD
2022-02-01,13,Madrid,12547632,185.74,5735128.0,5368501.0,79.47,ES-MD
2022-02-02,13,Madrid,12572790,186.11,5737056.0,5369674.0,79.48,ES-MD
2022-02-03,13,Madrid,12597794,186.48,5738276.0,5370563.0,79.5,ES-MD
2022-02-04,13,Madrid,12597804,186.48,5738277.0,5370532.0,79.5,ES-MD
2022-02-07,13,Madrid,12669396,187.54,5743236.0,5373099.0,79.54,ES-MD
2022-02-08,13,Madrid,12704155,188.05,5744308.0,5374281.0,79.55,ES-MD
2022-02-09,13,Madrid,12722813,188.33,5745459.0,5375175.0,79.57,ES-MD
2022-02-10,13,Madrid,12739422,188.58,5746464.0,5375941.0,79.58,ES-MD
2022-02-11,13,Madrid,12755815,188.82,5747331.0,5376877.0,79.59,ES-MD
2022-02-14,13,Madrid,12797022,189.43,5750374.0,5378535.0,79.62,ES-MD
2022-02-15,13,Madrid,12810180,189.62,5751408.0,5379468.0,79.63,ES-MD
2022-02-16,13,Madrid,12822485,189.81,5752403.0,5380285.0,79.64,ES-MD
2022-02-17,13,Madrid,12854104,190.27,5753238.0,5424381.0,80.29,ES-MD
2022-02-18,13,Madrid,12869364,190.5,5754023.0,5427187.0,80.34,ES-MD
2022-02-21,13,Madrid,12869364,190.5,5754023.0,5427187.0,80.34,ES-MD
2022-02-22,13,Madrid,12869364,190.5,5754023.0,5427187.0,80.34,ES-MD
2022-02-23,13,Madrid,12869364,190.5,5754023.0,5427187.0,80.34,ES-MD
2022-02-24,13,Madrid,12869364,190.5,5754023.0,5427187.0,80.34,ES-MD
2022-02-25,13,Madrid,12869364,190.5,5754023.0,5427187.0,80.34,ES-MD
2022-02-28,13,Madrid,12903175,191.0,5757728.0,5455713.0,80.76,ES-MD
2022-03-01,13,Madrid,12906112,191.04,5758003.0,5458475.0,80.8,ES-MD
2022-03-02,13,Madrid,12909323,191.09,5758277.0,5461518.0,80.84,ES-MD
2022-03-03,13,Madrid,12912796,191.14,5758487.0,5464862.0,80.89,ES-MD
2022-03-04,13,Madrid,12915130,191.18,5758661.0,5467083.0,80.93,ES-MD
2021-01-04,19,Melilla,207,0.25,207.0,0.0,0.0,ES-ML
2021-01-05,19,Melilla,341,0.4,548.0,0.0,0.0,ES-ML
2021-01-07,19,Melilla,426,0.51,974.0,0.0,0.0,ES-ML
2021-01-08,19,Melilla,673,0.8,1647.0,0.0,0.0,ES-ML
2021-01-11,19,Melilla,832,0.99,2479.0,0.0,0.0,ES-ML
2021-01-12,19,Melilla,1005,1.19,3484.0,0.0,0.0,ES-ML
2021-01-13,19,Melilla,1005,1.19,4489.0,0.0,0.0,ES-ML
2021-01-14,19,Melilla,1098,1.3,5587.0,0.0,0.0,ES-ML
2021-01-15,19,Melilla,1230,1.46,6817.0,0.0,0.0,ES-ML
2021-01-18,19,Melilla,1289,1.53,8106.0,0.0,0.0,ES-ML
2021-01-19,19,Melilla,1297,1.54,9403.0,29.0,0.03,ES-ML
2021-01-20,19,Melilla,1326,1.57,10729.0,29.0,0.03,ES-ML
2021-01-21,19,Melilla,1500,1.78,12229.0,203.0,0.24,ES-ML
2021-01-22,19,Melilla,1500,1.78,13729.0,203.0,0.24,ES-ML
2021-01-25,19,Melilla,1500,1.78,15229.0,203.0,0.24,ES-ML
2021-01-26,19,Melilla,1631,1.94,16860.0,332.0,0.39,ES-ML
2021-01-27,19,Melilla,1713,2.03,18573.0,414.0,0.49,ES-ML
2021-01-28,19,Melilla,1713,2.03,20286.0,414.0,0.49,ES-ML
2021-01-29,19,Melilla,1934,2.29,22220.0,631.0,0.75,ES-ML
2021-02-01,19,Melilla,2113,2.51,24333.0,806.0,0.96,ES-ML
2021-02-02,19,Melilla,2348,2.79,26681.0,1040.0,1.23,ES-ML
2021-02-03,19,Melilla,2372,2.81,29053.0,1062.0,1.26,ES-ML
2021-02-04,19,Melilla,2383,2.83,31436.0,1067.0,1.27,ES-ML
2021-02-05,19,Melilla,2392,2.84,33828.0,1073.0,1.27,ES-ML
2021-02-08,19,Melilla,2398,2.85,36226.0,1071.0,1.27,ES-ML
2021-02-09,19,Melilla,2399,2.85,38625.0,1080.0,1.28,ES-ML
2021-02-10,19,Melilla,2399,2.85,41024.0,1080.0,1.28,ES-ML
2021-02-11,19,Melilla,2543,3.02,43567.0,1082.0,1.28,ES-ML
2021-02-12,19,Melilla,2647,3.14,46214.0,1083.0,1.28,ES-ML
2021-02-15,19,Melilla,2822,3.35,49036.0,1084.0,1.29,ES-ML
2021-02-16,19,Melilla,3070,3.64,52106.0,1252.0,1.49,ES-ML
2021-02-17,19,Melilla,3302,3.92,55408.0,1254.0,1.49,ES-ML
2021-02-18,19,Melilla,3404,4.04,58812.0,1255.0,1.49,ES-ML
2021-02-19,19,Melilla,3725,4.42,62537.0,1255.0,1.49,ES-ML
2021-02-22,19,Melilla,4094,4.86,66631.0,1262.0,1.5,ES-ML
2021-02-23,19,Melilla,4095,4.86,70726.0,1262.0,1.5,ES-ML
2021-02-24,19,Melilla,4334,5.14,75060.0,1266.0,1.5,ES-ML
2021-02-25,19,Melilla,4557,5.41,79617.0,1266.0,1.5,ES-ML
2021-02-26,19,Melilla,4710,5.59,84327.0,1267.0,1.5,ES-ML
2021-03-01,19,Melilla,4710,5.59,89037.0,1267.0,1.5,ES-ML
2021-03-02,19,Melilla,4984,5.91,94021.0,1276.0,1.51,ES-ML
2021-03-03,19,Melilla,5127,6.08,99148.0,1276.0,1.51,ES-ML
2021-03-04,19,Melilla,5228,6.2,104376.0,1276.0,1.51,ES-ML
2021-03-05,19,Melilla,5403,6.41,109779.0,1276.0,1.51,ES-ML
2021-03-08,19,Melilla,5964,7.08,115743.0,1652.0,1.96,ES-ML
2021-03-09,19,Melilla,6306,7.48,122049.0,1717.0,2.04,ES-ML
2021-03-10,19,Melilla,6558,7.78,128607.0,1953.0,2.32,ES-ML
2021-03-11,19,Melilla,6851,8.13,135458.0,2022.0,2.4,ES-ML
2021-03-12,19,Melilla,7178,8.52,142636.0,2092.0,2.48,ES-ML
2021-03-15,19,Melilla,7374,8.75,150010.0,2283.0,2.71,ES-ML
2021-03-16,19,Melilla,7682,9.11,157692.0,2370.0,2.81,ES-ML
2021-03-17,19,Melilla,7685,9.12,165377.0,2371.0,2.81,ES-ML
2021-03-18,19,Melilla,7915,9.39,173292.0,2379.0,2.82,ES-ML
2021-03-22,19,Melilla,8773,10.41,182065.0,2384.0,2.83,ES-ML
2021-03-23,19,Melilla,8937,10.6,191002.0,2387.0,2.83,ES-ML
2021-03-24,19,Melilla,9074,10.77,200076.0,2387.0,2.83,ES-ML
2021-03-25,19,Melilla,9477,11.24,209553.0,2409.0,2.86,ES-ML
2021-03-26,19,Melilla,9784,11.61,219337.0,2410.0,2.86,ES-ML
2021-03-29,19,Melilla,10084,11.96,229421.0,2417.0,2.87,ES-ML
2021-03-30,19,Melilla,10297,12.22,239718.0,2419.0,2.87,ES-ML
2021-03-31,19,Melilla,10413,12.35,250131.0,2423.0,2.87,ES-ML
2021-04-01,19,Melilla,10413,12.35,260544.0,2423.0,2.87,ES-ML
2021-04-03,19,Melilla,10413,12.35,270957.0,2423.0,2.87,ES-ML
2021-04-05,19,Melilla,11201,13.29,282158.0,2430.0,2.88,ES-ML
2021-04-06,19,Melilla,11584,13.74,9093.0,2491.0,2.96,ES-ML
2021-04-07,19,Melilla,11582,13.74,9092.0,2490.0,2.95,ES-ML
2021-04-08,19,Melilla,12597,14.95,9960.0,2637.0,3.13,ES-ML
2021-04-09,19,Melilla,13077,15.52,10143.0,2934.0,3.48,ES-ML
2021-04-12,19,Melilla,13690,16.24,10259.0,3431.0,4.07,ES-ML
2021-04-13,19,Melilla,14206,16.85,10492.0,3714.0,4.41,ES-ML
2021-04-14,19,Melilla,14706,17.45,10849.0,3857.0,4.58,ES-ML
2021-04-15,19,Melilla,15028,17.83,10968.0,4060.0,4.82,ES-ML
2021-04-16,19,Melilla,15521,18.42,11228.0,4293.0,5.09,ES-ML
2021-04-19,19,Melilla,16215,19.24,11921.0,4294.0,5.09,ES-ML
2021-04-20,19,Melilla,16599,19.69,12230.0,4369.0,5.18,ES-ML
2021-04-21,19,Melilla,17054,20.23,12673.0,4381.0,5.2,ES-ML
2021-04-22,19,Melilla,17627,20.91,12895.0,4732.0,5.61,ES-ML
2021-04-23,19,Melilla,18234,21.63,13486.0,4748.0,5.63,ES-ML
2021-04-26,19,Melilla,18960,22.5,13950.0,5010.0,5.94,ES-ML
2021-04-27,19,Melilla,19634,23.3,14305.0,5580.0,6.62,ES-ML
2021-04-28,19,Melilla,19766,23.45,14434.0,5584.0,6.63,ES-ML
2021-04-29,19,Melilla,20434,24.24,14543.0,6143.0,7.29,ES-ML
2021-04-30,19,Melilla,20764,24.64,14700.0,6315.0,7.49,ES-ML
2021-05-03,19,Melilla,25552,30.32,18651.0,7137.0,8.47,ES-ML
2021-05-04,19,Melilla,21089,25.02,14964.0,6376.0,7.56,ES-ML
2021-05-05,19,Melilla,21323,25.3,15003.0,6571.0,7.8,ES-ML
2021-05-06,19,Melilla,21551,25.57,15209.0,6593.0,7.82,ES-ML
2021-05-07,19,Melilla,21973,26.07,15458.0,6766.0,8.03,ES-ML
2021-05-10,19,Melilla,21973,26.07,15458.0,6766.0,8.03,ES-ML
2021-05-11,19,Melilla,21973,26.07,15458.0,6766.0,8.03,ES-ML
2021-05-12,19,Melilla,23887,28.34,17272.0,7089.0,8.41,ES-ML
2021-05-13,19,Melilla,25015,29.68,18390.0,7090.0,8.41,ES-ML
2021-05-14,19,Melilla,25585,30.36,18558.0,7492.0,8.89,ES-ML
2021-05-17,19,Melilla,26269,31.17,19204.0,7531.0,8.94,ES-ML
2021-05-18,19,Melilla,26891,31.91,19779.0,7578.0,8.99,ES-ML
2021-05-19,19,Melilla,28118,33.36,20968.0,7616.0,9.04,ES-ML
2021-05-20,19,Melilla,29595,35.11,22354.0,7713.0,9.15,ES-ML
2021-05-21,19,Melilla,29595,35.11,22354.0,7713.0,9.15,ES-ML
2021-05-24,19,Melilla,31725,37.64,24471.0,8021.0,9.52,ES-ML
2021-05-25,19,Melilla,32544,38.61,25288.0,8233.0,9.77,ES-ML
2021-05-26,19,Melilla,33912,40.24,26586.0,8305.0,9.85,ES-ML
2021-05-27,19,Melilla,35862,42.55,27381.0,9461.0,11.23,ES-ML
2021-05-28,19,Melilla,37873,44.93,28120.0,10733.0,12.73,ES-ML
2021-05-31,19,Melilla,38610,45.81,28237.0,11428.0,13.56,ES-ML
2021-06-01,19,Melilla,38634,45.84,28251.0,11443.0,13.58,ES-ML
2021-06-02,19,Melilla,39315,46.65,28863.0,11540.0,13.69,ES-ML
2021-06-03,19,Melilla,40590,48.16,28987.0,12691.0,15.06,ES-ML
2021-06-04,19,Melilla,41476,49.21,29013.0,13551.0,16.08,ES-ML
2021-06-07,19,Melilla,42469,50.39,29620.0,14166.0,16.81,ES-ML
2021-06-08,19,Melilla,43829,52.0,29578.0,15570.0,18.47,ES-ML
2021-06-09,19,Melilla,44744,53.09,29670.0,16395.0,19.45,ES-ML
2021-06-10,19,Melilla,45829,54.37,30210.0,16940.0,20.1,ES-ML
2021-06-11,19,Melilla,47473,56.33,30768.0,18026.0,21.39,ES-ML
2021-06-14,19,Melilla,48844,57.95,31267.0,19262.0,22.85,ES-ML
2021-06-15,19,Melilla,49446,58.67,31824.0,19864.0,23.57,ES-ML
2021-06-16,19,Melilla,50460,59.87,32449.0,20256.0,24.03,ES-ML
2021-06-17,19,Melilla,52051,61.76,33072.0,22993.0,27.28,ES-ML
2021-06-18,19,Melilla,53508,63.49,33640.0,23965.0,28.43,ES-ML
2021-06-21,19,Melilla,54807,65.03,34178.0,24810.0,29.44,ES-ML
2021-06-22,19,Melilla,55986,66.43,34499.0,25845.0,30.66,ES-ML
2021-06-23,19,Melilla,57219,67.89,34590.0,27013.0,32.05,ES-ML
2021-06-24,19,Melilla,58454,69.35,35411.0,27539.0,32.67,ES-ML
2021-06-25,19,Melilla,59394,70.47,36236.0,27776.0,32.96,ES-ML
2021-06-28,19,Melilla,60041,71.24,36299.0,28371.0,33.66,ES-ML
2021-06-29,19,Melilla,61074,72.46,37290.0,28736.0,34.09,ES-ML
2021-06-30,19,Melilla,63098,74.86,38865.0,29393.0,34.87,ES-ML
2021-07-01,19,Melilla,64570,76.61,40164.0,29712.0,35.25,ES-ML
2021-07-02,19,Melilla,65951,78.25,40600.0,30726.0,36.46,ES-ML
2021-07-05,19,Melilla,66449,78.84,40710.0,31135.0,36.94,ES-ML
2021-07-06,19,Melilla,67268,79.81,41476.0,31434.0,37.3,ES-ML
2021-07-07,19,Melilla,68759,81.58,42562.0,31978.0,37.94,ES-ML
2021-07-08,19,Melilla,70511,83.66,43896.0,32517.0,38.58,ES-ML
2021-07-09,19,Melilla,71763,85.14,44239.0,33472.0,39.71,ES-ML
2021-07-12,19,Melilla,73230,86.88,45270.0,34021.0,40.36,ES-ML
2021-07-13,19,Melilla,74828,88.78,46428.0,34795.0,41.28,ES-ML
2021-07-14,19,Melilla,75895,90.05,46826.0,35519.0,42.14,ES-ML
2021-07-15,19,Melilla,76624,90.91,47011.0,36100.0,42.83,ES-ML
2021-07-16,19,Melilla,77401,91.83,47160.0,36762.0,43.62,ES-ML
2021-07-19,19,Melilla,77722,92.21,47379.0,37059.0,43.97,ES-ML
2021-07-20,19,Melilla,78289,92.89,47809.0,37272.0,44.22,ES-ML
2021-07-21,19,Melilla,78299,92.9,47809.0,37282.0,44.23,ES-ML
2021-07-22,19,Melilla,79259,94.04,47842.0,38209.0,45.33,ES-ML
2021-07-23,19,Melilla,80375,95.36,48038.0,39263.0,46.58,ES-ML
2021-07-26,19,Melilla,80380,95.37,48038.0,39267.0,46.59,ES-ML
2021-07-27,19,Melilla,81406,96.59,48203.0,40201.0,47.7,ES-ML
2021-07-28,19,Melilla,82306,97.65,48343.0,41080.0,48.74,ES-ML
2021-07-29,19,Melilla,83183,98.69,48419.0,41929.0,49.75,ES-ML
2021-07-30,19,Melilla,84383,100.12,48618.0,42981.0,51.0,ES-ML
2021-08-02,19,Melilla,85068,100.93,48701.0,43592.0,51.72,ES-ML
2021-08-03,19,Melilla,85109,100.98,48723.0,43626.0,51.76,ES-ML
2021-08-04,19,Melilla,85996,102.03,49106.0,44280.0,52.54,ES-ML
2021-08-05,19,Melilla,87028,103.26,49311.0,45167.0,53.59,ES-ML
2021-08-06,19,Melilla,88077,104.5,50303.0,45327.0,53.78,ES-ML
2021-08-09,19,Melilla,89002,105.6,51164.0,45489.0,53.97,ES-ML
2021-08-10,19,Melilla,89891,106.65,51296.0,46268.0,54.9,ES-ML
2021-08-11,19,Melilla,89951,106.72,51355.0,46326.0,54.96,ES-ML
2021-08-12,19,Melilla,89992,106.77,51390.0,46364.0,55.01,ES-ML
2021-08-13,19,Melilla,90958,107.92,52143.0,46804.0,55.53,ES-ML
2021-08-16,19,Melilla,91043,108.02,52226.0,46834.0,55.57,ES-ML
2021-08-17,19,Melilla,91429,108.48,52395.0,47147.0,55.94,ES-ML
2021-08-18,19,Melilla,91432,108.48,52395.0,47150.0,55.94,ES-ML
2021-08-19,19,Melilla,91435,108.48,52395.0,47153.0,55.95,ES-ML
2021-08-20,19,Melilla,92657,109.93,53092.0,47858.0,56.78,ES-ML
2021-08-23,19,Melilla,92668,109.95,53099.0,47868.0,56.79,ES-ML
2021-08-24,19,Melilla,92718,110.01,53134.0,47895.0,56.83,ES-ML
2021-08-25,19,Melilla,93063,110.42,53348.0,48148.0,57.13,ES-ML
2021-08-26,19,Melilla,93092,110.45,53363.0,48176.0,57.16,ES-ML
2021-08-27,19,Melilla,94051,111.59,53698.0,48865.0,57.98,ES-ML
2021-08-30,19,Melilla,95069,112.8,53753.0,49873.0,59.17,ES-ML
2021-08-31,19,Melilla,95093,112.82,53769.0,49895.0,59.2,ES-ML
2021-09-01,19,Melilla,95099,112.83,53772.0,49900.0,59.2,ES-ML
2021-09-02,19,Melilla,95598,113.42,54026.0,50251.0,59.62,ES-ML
2021-09-03,19,Melilla,96593,114.6,54529.0,50873.0,60.36,ES-ML
2021-09-06,19,Melilla,96622,114.64,54547.0,50887.0,60.38,ES-ML
2021-09-07,19,Melilla,96891,114.96,54774.0,50972.0,60.48,ES-ML
2021-09-08,19,Melilla,96891,114.96,54774.0,50972.0,60.48,ES-ML
2021-09-09,19,Melilla,96922,114.99,54776.0,51002.0,60.51,ES-ML
2021-09-10,19,Melilla,97507,115.69,54798.0,51574.0,61.19,ES-ML
2021-09-13,19,Melilla,97879,116.13,55158.0,51806.0,61.47,ES-ML
2021-09-14,19,Melilla,98104,116.4,55363.0,51865.0,61.54,ES-ML
2021-09-15,19,Melilla,98224,116.54,55404.0,51977.0,61.67,ES-ML
2021-09-16,19,Melilla,98432,116.79,55588.0,52118.0,61.84,ES-ML
2021-09-17,19,Melilla,98432,116.79,55588.0,52118.0,61.84,ES-ML
2021-09-20,19,Melilla,98746,117.16,55666.0,52402.0,62.17,ES-ML
2021-09-21,19,Melilla,98904,117.35,55808.0,52463.0,62.25,ES-ML
2021-09-22,19,Melilla,99011,117.47,55813.0,52568.0,62.37,ES-ML
2021-09-23,19,Melilla,99233,117.74,55912.0,52744.0,62.58,ES-ML
