fecha;cod_ine;CCAA;dosis_Pfizer;dosis_Moderna;dosis_AstraZeneca;dosis_Janssen;dosis_totales;dosis_administradas;porcentaje_dosis_administradas;porcentaje_entregadas;personas_una_dosis;personas_pauta_completa;porcentaje_pauta_completa;fecha_ultima_vacuna
2022-01-11;8;Castilla La Mancha;2608965;771270.0;382100.0;93735.0;3982070.0;3605148;176.45;90.53;1703188.0;1591218.0;77.88;10/01/2022
2022-01-11;9;Cataluña;8620010;2954900.0;1514300.0;375750.0;13944960.0;13120721;171.39;94.09;6367512.0;6028875.0;78.75;10/01/2022
2022-01-11;10;C Valenciana;6538150;1843650.0;863900.0;213125.0;9860825.0;9095323;180.6;92.24;4257427.0;4078111.0;80.97;10/01/2022
2022-01-11;11;Extremadura;1479443;271770.0;182600.0;41255.0;2035068.0;2072375;195.63;100.0;931477.0;893420.0;84.34;10/01/2022
2022-01-11;12;Galicia;3964669;785000.0;573400.0;122700.0;5577769.0;5633713;208.76;100.0;2418649.0;2313358.0;85.72;10/01/2022
2022-01-11;17;La Rioja;434135;91600.0;53240.0;15200.0;612175.0;579159;183.2;94.61;273384.0;259325.0;82.03;10/01/2022
2022-01-11;13;Madrid;8392335;2120800.0;1222100.0;321450.0;12368685.0;11952507;176.93;96.64;5658075.0;5347327.0;79.15;10/01/2022
2022-01-11;14;Murcia;1687865;548000.0;253010.0;68300.0;2659175.0;2564736;169.95;96.45;1270600.0;1191451.0;78.95;10/01/2022
2022-01-11;15;Navarra;847815;226500.0;136600.0;23750.0;1276665.0;1196738;182.09;93.74;559127.0;530578.0;80.73;10/01/2022
2022-01-11;16;País Vasco;2924820;742900.0;444200.0;101300.0;4339220.0;4075070;186.12;93.91;1915006.0;1813913.0;82.85;10/01/2022
2022-01-11;18;Ceuta;99090;22270.0;18100.0;3935.0;155395.0;133368;158.77;85.82;66541.0;61368.0;73.06;10/01/2022
2022-01-11;19;Melilla;97920;23500.0;15100.0;5750.0;154270.0;129184;153.27;83.74;63810.0;58815.0;69.78;10/01/2022
2022-01-11;0;Fuerzas Armadas;48138;58300.0;103800.0;2000.0;212238.0;207339;155.56;97.69;95349.0;92139.0;69.13;10/01/2022
2022-01-11;0;España;60459423;15844400.0;9048320.0;2140535.0;90294678.0;85731280;181.05;94.95;40118975.0;38093934.0;80.45;
2022-01-12;1;Andalucía;10796850;2619500.0;1537200.0;333500.0;15821050.0;15252840;179.81;96.41;7210488.0;6868253.0;80.97;11/01/2022
2022-01-12;2;Aragón;1713201;408490.0;255200.0;63565.0;2512456.0;2414635;181.37;96.11;1127709.0;1068557.0;80.26;11/01/2022
2022-01-12;3;Asturias;1458725;441040.0;220900.0;43000.0;2205665.0;2131798;209.94;96.65;911873.0;870891.0;85.77;11/01/2022
2022-01-12;4;Baleares;1318884;467070.0;225400.0;56420.0;2139774.0;1882467;154.91;87.98;908649.0;871579.0;71.72;11/01/2022
2022-01-12;5;Canarias;2580990;674700.0;455800.0;133650.0;3959140.0;3778864;168.36;95.45;1778130.0;1668674.0;74.35;11/01/2022
2022-01-12;6;Cantabria;859515;155400.0;125200.0;22200.0;1192315.0;1148071;197.14;96.29;512090.0;485902.0;83.44;11/01/2022
2022-01-12;7;Castilla y Leon;3987903;611570.0;466170.0;95310.0;5274953.0;4859398;203.21;92.12;2105862.0;1997679.0;83.54;11/01/2022
2022-01-12;8;Castilla La Mancha;2608965;771270.0;382100.0;93735.0;3982070.0;3618285;177.1;90.86;1706510.0;1591820.0;77.91;11/01/2022
2022-01-12;9;Cataluña;8620010;2954900.0;1514300.0;375750.0;13944960.0;13164041;171.96;94.4;6375179.0;6032941.0;78.81;11/01/2022
2022-01-12;10;C Valenciana;6538150;1843650.0;863900.0;213125.0;9860825.0;9125066;181.19;92.54;4258741.0;4079538.0;81.0;11/01/2022
2022-01-12;11;Extremadura;1479443;271770.0;182600.0;41255.0;2035068.0;2076543;196.03;100.0;931569.0;893537.0;84.35;11/01/2022
2022-01-12;12;Galicia;3964669;785000.0;573400.0;122700.0;5577769.0;5651177;209.4;100.0;2428700.0;2313821.0;85.74;11/01/2022
2022-01-12;17;La Rioja;434135;91600.0;53240.0;15200.0;612175.0;581506;183.94;94.99;274446.0;259388.0;82.05;11/01/2022
2022-01-12;13;Madrid;8392335;2120800.0;1222100.0;321450.0;12368685.0;11990409;177.49;96.94;5665046.0;5348706.0;79.17;11/01/2022
2022-01-12;14;Murcia;1687865;548000.0;253010.0;68300.0;2659175.0;2577089;170.77;96.91;1274948.0;1192078.0;78.99;11/01/2022
2022-01-12;15;Navarra;847815;226500.0;136600.0;23750.0;1276665.0;1201921;182.88;94.15;559354.0;530662.0;80.74;11/01/2022
2022-01-12;16;País Vasco;2924820;742900.0;444200.0;101300.0;4339220.0;4088876;186.75;94.23;1918476.0;1814715.0;82.88;11/01/2022
2022-01-12;18;Ceuta;99090;22270.0;18100.0;3935.0;155395.0;133993;159.52;86.23;66616.0;61386.0;73.08;11/01/2022
2022-01-12;19;Melilla;97920;23500.0;15100.0;5750.0;154270.0;129540;153.69;83.97;63831.0;58856.0;69.83;11/01/2022
2022-01-12;0;Fuerzas Armadas;48138;58300.0;103800.0;2000.0;212238.0;207612;155.77;97.82;95355.0;92174.0;69.16;11/01/2022
2022-01-12;0;España;60459423;15844400.0;9048320.0;2140535.0;90294678.0;86024996;181.67;95.27;40181430.0;38108556.0;80.48;
2022-01-13;1;Andalucía;10796850;2619500.0;1537200.0;333500.0;15821050.0;15302273;180.39;96.72;7216921.0;6871252.0;81.0;12/01/2022
2022-01-13;2;Aragón;1713201;408490.0;255200.0;63565.0;2512456.0;2427951;182.37;96.64;1129776.0;1069215.0;80.31;12/01/2022
2022-01-13;3;Asturias;1458725;441040.0;220900.0;43000.0;2205665.0;2138739;210.63;96.97;913149.0;870921.0;85.77;12/01/2022
2022-01-13;4;Baleares;1318884;467070.0;225400.0;56420.0;2139774.0;1889278;155.47;88.29;910973.0;873325.0;71.87;12/01/2022
2022-01-13;5;Canarias;2580990;674700.0;455800.0;133650.0;3959140.0;3791871;168.94;95.78;1780232.0;1669323.0;74.37;12/01/2022
2022-01-13;6;Cantabria;859515;155400.0;125200.0;22200.0;1192315.0;1151602;197.75;96.59;512362.0;486118.0;83.47;12/01/2022
2022-01-13;7;Castilla y Leon;3987903;611570.0;466170.0;95310.0;5274953.0;4883355;204.21;92.58;2113436.0;1998330.0;83.57;12/01/2022
2022-01-13;8;Castilla La Mancha;2608965;771270.0;382100.0;93735.0;3982070.0;3634873;177.91;91.28;1711830.0;1592534.0;77.95;12/01/2022
2022-01-13;9;Cataluña;8620010;2954900.0;1514300.0;375750.0;13944960.0;13205924;172.5;94.7;6381343.0;6036603.0;78.85;12/01/2022
2022-01-13;10;C Valenciana;6538150;1843650.0;863900.0;213125.0;9860825.0;9153212;181.75;92.82;4260686.0;4080903.0;81.03;12/01/2022
2022-01-13;11;Extremadura;1479443;271770.0;182600.0;41255.0;2035068.0;2084046;196.74;100.0;935384.0;893675.0;84.36;12/01/2022
2022-01-13;12;Galicia;3964669;785000.0;573400.0;122700.0;5577769.0;5676107;210.33;100.0;2438814.0;2314197.0;85.75;12/01/2022
2022-01-13;17;La Rioja;434135;91600.0;53240.0;15200.0;612175.0;589383;186.43;96.28;276300.0;260484.0;82.4;12/01/2022
2022-01-13;13;Madrid;8392335;2120800.0;1222100.0;321450.0;12368685.0;12027845;178.04;97.24;5669845.0;5350280.0;79.2;12/01/2022
2022-01-13;14;Murcia;1687865;548000.0;253010.0;68300.0;2659175.0;2577086;170.77;96.91;1274948.0;1192073.0;78.99;11/01/2022
2022-01-13;15;Navarra;847815;226500.0;136600.0;23750.0;1276665.0;1206309;183.55;94.49;559549.0;530880.0;80.78;12/01/2022
2022-01-13;16;País Vasco;2924820;742900.0;444200.0;101300.0;4339220.0;4103497;187.42;94.57;1921417.0;1815470.0;82.92;12/01/2022
2022-01-13;18;Ceuta;99090;22270.0;18100.0;3935.0;155395.0;134650;160.3;86.65;66690.0;61403.0;73.1;12/01/2022
2022-01-13;19;Melilla;97920;23500.0;15100.0;5750.0;154270.0;129763;153.96;84.11;63910.0;58878.0;69.86;12/01/2022
2022-01-13;0;Fuerzas Armadas;48138;58300.0;103800.0;2000.0;212238.0;208015;156.07;98.01;95361.0;92192.0;69.17;12/01/2022
2022-01-13;0;España;60459423;15844400.0;9048320.0;2140535.0;90294678.0;86326709;182.31;95.61;40240794.0;38125469.0;80.52;
2022-01-14;1;Andalucía;10796850;2819500.0;1537200.0;333500.0;16021050.0;15351481;180.97;95.82;7222727.0;6874385.0;81.04;13/01/2022
2022-01-14;2;Aragón;1731861;408490.0;254710.0;59180.0;2526241.0;2441358;183.38;96.64;1131665.0;1070073.0;80.38;13/01/2022
2022-01-14;3;Asturias;1477445;491040.0;220900.0;43000.0;2274385.0;2145537;211.29;94.33;914828.0;871004.0;85.78;13/01/2022
2022-01-14;4;Baleares;1318884;467070.0;225400.0;56420.0;2139774.0;1895032;155.95;88.56;912323.0;873704.0;71.9;13/01/2022
2022-01-14;5;Canarias;2580990;674700.0;455800.0;133650.0;3959140.0;3805440;169.55;96.12;1782533.0;1670116.0;74.41;13/01/2022
2022-01-14;6;Cantabria;868875;155400.0;120490.0;22145.0;1196910.0;1155113;198.35;96.51;512565.0;486291.0;83.5;13/01/2022
2022-01-14;7;Castilla y Leon;3987903;611570.0;466170.0;95310.0;5274953.0;4906809;205.19;93.02;2116491.0;1999029.0;83.6;13/01/2022
2022-01-14;8;Castilla La Mancha;2608965;841270.0;382100.0;93735.0;4052070.0;3652014;178.75;90.13;1717583.0;1593138.0;77.98;13/01/2022
2022-01-14;9;Cataluña;8573438;3208880.0;1485670.0;355800.0;14103788.0;13250382;173.08;93.95;6387590.0;6041771.0;78.92;13/01/2022
2022-01-14;10;C Valenciana;6538150;2043650.0;863900.0;213125.0;10060825.0;9198349;182.64;91.43;4279547.0;4082759.0;81.07;13/01/2022
2022-01-14;11;Extremadura;1479443;271770.0;182600.0;40185.0;2033998.0;2092231;197.51;100.0;939435.0;893914.0;84.39;13/01/2022
2022-01-14;12;Galicia;3964669;834980.0;571870.0;122515.0;5626034.0;5694773;211.02;100.0;2448558.0;2315097.0;85.79;13/01/2022
2022-01-14;17;La Rioja;434135;91600.0;53240.0;15200.0;612175.0;591686;187.16;96.65;277518.0;260592.0;82.43;13/01/2022
2022-01-14;13;Madrid;8392335;2120800.0;1222100.0;321450.0;12368685.0;12066166;178.61;97.55;5675660.0;5351958.0;79.22;13/01/2022
2022-01-14;14;Murcia;1687865;623000.0;253010.0;68300.0;2734175.0;2600809;172.34;95.12;1282119.0;1193346.0;79.07;13/01/2022
2022-01-14;15;Navarra;845067;224760.0;135150.0;23710.0;1270687.0;1210681;184.21;95.28;559747.0;531062.0;80.8;13/01/2022
2022-01-14;16;País Vasco;2942370;742900.0;444200.0;101300.0;4356770.0;4116511;188.01;94.49;1923040.0;1816262.0;82.95;13/01/2022
2022-01-14;18;Ceuta;98934;28110.0;18100.0;3935.0;161079.0;135193;160.95;83.93;66736.0;61416.0;73.12;13/01/2022
2022-01-14;19;Melilla;97920;23500.0;15100.0;5750.0;154270.0;130029;154.27;84.29;63938.0;58906.0;69.89;13/01/2022
2022-01-14;0;Fuerzas Armadas;48138;58300.0;103800.0;2000.0;212238.0;208502;156.44;98.24;95367.0;92252.0;69.22;13/01/2022
2022-01-14;0;España;60474237;16747770.0;9011510.0;2114895.0;91150412.0;86659109;183.01;95.07;40317861.0;38144506.0;80.56;
2022-01-17;1;Andalucía;10796850;2819500.0;1537200.0;333500.0;16021050.0;15404638;181.6;96.15;7228018.0;6876379.0;81.06;16/01/2022
2022-01-17;2;Aragón;1731861;408490.0;254710.0;59180.0;2526241.0;2448956;183.95;96.94;1133180.0;1070520.0;80.41;16/01/2022
2022-01-17;3;Asturias;1477445;491040.0;220900.0;43000.0;2274385.0;2153344;212.06;94.68;916921.0;871122.0;85.79;16/01/2022
2022-01-17;4;Baleares;1318884;467070.0;225400.0;56420.0;2139774.0;1905249;156.79;89.04;915871.0;874229.0;71.94;16/01/2022
2022-01-17;5;Canarias;2580990;674700.0;455800.0;133650.0;3959140.0;3829778;170.63;96.73;1786855.0;1670973.0;74.45;16/01/2022
2022-01-17;6;Cantabria;868875;155400.0;120490.0;22145.0;1196910.0;1161421;199.44;97.03;513800.0;486392.0;83.52;16/01/2022
2022-01-17;7;Castilla y Leon;3987903;611570.0;466170.0;95310.0;5274953.0;4944069;206.75;93.73;2122781.0;2001401.0;83.69;16/01/2022
2022-01-17;8;Castilla La Mancha;2608965;841270.0;382100.0;93735.0;4052070.0;3674292;179.84;90.68;1726410.0;1593839.0;78.01;16/01/2022
2022-01-17;9;Cataluña;8573438;3208880.0;1485670.0;355800.0;14103788.0;13351726;174.41;94.67;6405682.0;6052839.0;79.07;16/01/2022
2022-01-17;10;C Valenciana;6538150;2043650.0;863900.0;213125.0;10060825.0;9250058;183.67;91.94;4304325.0;4083845.0;81.09;16/01/2022
2022-01-17;11;Extremadura;1479443;271770.0;182600.0;40185.0;2033998.0;2101377;198.37;100.0;942813.0;894011.0;84.4;15/01/2022
2022-01-17;12;Galicia;3964669;834980.0;571870.0;122515.0;5626034.0;5721594;212.01;100.0;2459428.0;2316400.0;85.83;16/01/2022
2022-01-17;17;La Rioja;434135;91600.0;53240.0;15200.0;612175.0;594195;187.95;97.06;278329.0;260704.0;82.47;15/01/2022
2022-01-17;13;Madrid;8392335;2120800.0;1222100.0;321450.0;12368685.0;12146565;179.8;98.2;5695507.0;5355554.0;79.28;16/01/2022
2022-01-17;14;Murcia;1687865;623000.0;253010.0;68300.0;2734175.0;2613256;173.16;95.58;1283950.0;1194555.0;79.15;16/01/2022
2022-01-17;15;Navarra;845067;224760.0;135150.0;23710.0;1270687.0;1220339;185.68;96.04;560300.0;531147.0;80.82;16/01/2022
2022-01-17;16;País Vasco;2942370;742900.0;444200.0;101300.0;4356770.0;4146236;189.37;95.17;1928809.0;1819071.0;83.08;16/01/2022
2022-01-17;18;Ceuta;98934;28110.0;18100.0;3935.0;161079.0;136042;161.96;84.46;66817.0;61445.0;73.15;15/01/2022
2022-01-17;19;Melilla;97920;23500.0;15100.0;5750.0;154270.0;130238;154.52;84.42;64020.0;58927.0;69.91;14/01/2022
2022-01-17;0;Fuerzas Armadas;48138;58300.0;103800.0;2000.0;212238.0;208904;156.74;98.43;95372.0;92276.0;69.23;14/01/2022
2022-01-17;0;España;60474237;16747770.0;9011510.0;2114895.0;91150412.0;87153289;184.06;95.61;40437079.0;38173059.0;80.62;
2022-01-18;1;Andalucía;10959480;2819500.0;1537200.0;333500.0;16321680.0;15449686;182.13;94.66;7232174.0;6878901.0;81.09;17/01/2022
2022-01-18;2;Aragón;1773981;408490.0;254710.0;59180.0;2592361.0;2455347;184.43;94.71;1134048.0;1070765.0;80.43;17/01/2022
2022-01-18;3;Asturias;1503185;491040.0;220900.0;43000.0;2312125.0;2158593;212.58;93.36;918319.0;871186.0;85.8;17/01/2022
2022-01-18;4;Baleares;1318884;467070.0;225400.0;56420.0;2157774.0;1909394;157.13;88.49;916561.0;874495.0;71.96;17/01/2022
2022-01-18;5;Canarias;2623110;674700.0;455800.0;133650.0;4031260.0;3843539;171.24;95.34;1788890.0;1671804.0;74.49;17/01/2022
2022-01-18;6;Cantabria;882915;170400.0;120490.0;22145.0;1237950.0;1163891;199.86;94.02;513869.0;486567.0;83.55;17/01/2022
2022-01-18;7;Castilla y Leon;3987903;611570.0;466170.0;95310.0;5304953.0;4959681;207.4;93.49;2124019.0;2001807.0;83.71;17/01/2022
2022-01-18;8;Castilla La Mancha;2648745;841270.0;382100.0;93735.0;4121850.0;3685941;180.41;89.42;1730755.0;1597402.0;78.18;17/01/2022
2022-01-18;9;Cataluña;8573438;3208880.0;1485670.0;355800.0;14223788.0;13385015;174.84;94.1;6410384.0;6055305.0;79.1;17/01/2022
2022-01-18;10;C Valenciana;6538150;2043650.0;863900.0;213125.0;10240825.0;9289342;184.45;90.71;4321324.0;4085002.0;81.11;17/01/2022
2022-01-18;11;Extremadura;1502843;271770.0;182600.0;40185.0;2069398.0;2106238;198.83;100.0;945260.0;894075.0;84.4;17/01/2022
2022-01-18;12;Galicia;4029019;884980.0;571870.0;122515.0;5770384.0;5726105;212.18;99.23;2459777.0;2316615.0;85.84;17/01/2022
2022-01-18;17;La Rioja;439985;91600.0;53240.0;15200.0;624025.0;595869;188.48;95.49;278748.0;260805.0;82.5;17/01/2022
2022-01-18;13;Madrid;8392335;2120800.0;1222100.0;321450.0;12368685.0;12180799;180.31;98.48;5699259.0;5356945.0;79.3;17/01/2022
2022-01-18;14;Murcia;1687865;623000.0;253010.0;68300.0;2764175.0;2618906;173.54;94.74;1285444.0;1195185.0;79.2;17/01/2022
2022-01-18;15;Navarra;857937;224760.0;135150.0;23710.0;1295557.0;1223477;186.16;94.44;561110.0;531329.0;80.85;17/01/2022
2022-01-18;16;País Vasco;2942370;817900.0;444200.0;101305.0;4461775.0;4156710;189.85;93.16;1930188.0;1819674.0;83.11;17/01/2022
2022-01-18;18;Ceuta;100104;28110.0;18100.0;3935.0;162249.0;136449;162.44;84.1;66851.0;61469.0;73.18;17/01/2022
2022-01-18;19;Melilla;99090;23500.0;15100.0;5750.0;155440.0;130531;154.87;83.98;64037.0;58955.0;69.95;17/01/2022
2022-01-18;0;Fuerzas Armadas;48138;58300.0;103800.0;2000.0;212238.0;210650;158.05;99.25;95378.0;92392.0;69.32;17/01/2022
2022-01-18;0;España;60909477;16887770.0;9011510.0;2114900.0;92439657.0;87397175;184.57;94.55;40484286.0;38188108.0;80.65;
2022-01-19;1;Andalucía;10959480;2819500.0;1537200.0;333500.0;16321680.0;15499530;182.72;94.96;7236299.0;6881590.0;81.12;18/01/2022
2022-01-19;2;Aragón;1773981;408490.0;254710.0;59180.0;2592361.0;2464239;185.1;95.06;1135101.0;1071026.0;80.45;18/01/2022
2022-01-19;3;Asturias;1503185;491040.0;220900.0;43000.0;2312125.0;2159983;212.72;93.42;918327.0;871186.0;85.8;18/01/2022
2022-01-19;4;Baleares;1318884;467070.0;225400.0;56420.0;2157774.0;1914708;157.57;88.74;917228.0;874736.0;71.98;18/01/2022
2022-01-19;5;Canarias;2623110;674700.0;455800.0;133650.0;4031260.0;3843539;171.24;95.34;1788890.0;1671804.0;74.49;17/01/2022
2022-01-19;6;Cantabria;882915;170400.0;120490.0;22145.0;1237950.0;1166705;200.34;94.24;513960.0;486718.0;83.58;18/01/2022
2022-01-19;7;Castilla y Leon;3987903;611570.0;466170.0;95310.0;5304953.0;4981314;208.31;93.9;2126571.0;2002333.0;83.73;18/01/2022
2022-01-19;8;Castilla La Mancha;2648745;841270.0;382100.0;93735.0;4121850.0;3696661;180.93;89.68;1733576.0;1597887.0;78.21;18/01/2022
2022-01-19;9;Cataluña;8573438;3208880.0;1485670.0;355800.0;14223788.0;13424669;175.36;94.38;6415898.0;6058901.0;79.14;18/01/2022
2022-01-19;10;C Valenciana;6538150;2043650.0;863900.0;213125.0;10240825.0;9334758;185.35;91.15;4340911.0;4086464.0;81.14;18/01/2022
2022-01-19;11;Extremadura;1502843;271770.0;182600.0;40185.0;2069398.0;2111916;199.37;100.0;948142.0;894169.0;84.41;18/01/2022
2022-01-19;12;Galicia;4029019;884980.0;571870.0;122515.0;5770384.0;5728799;212.28;99.28;2460775.0;2316878.0;85.85;18/01/2022
2022-01-19;17;La Rioja;439985;91600.0;53240.0;15200.0;624025.0;597682;189.06;95.78;279409.0;260888.0;82.52;18/01/2022
2022-01-19;13;Madrid;8392335;2120800.0;1222100.0;321450.0;12368685.0;12208276;180.71;98.7;5703114.0;5358440.0;79.32;18/01/2022
2022-01-19;14;Murcia;1687865;623000.0;253010.0;68300.0;2764175.0;2628185;174.15;95.08;1287482.0;1195810.0;79.24;18/01/2022
2022-01-19;15;Navarra;857937;224760.0;135150.0;23710.0;1295557.0;1226150;186.57;94.64;561513.0;531418.0;80.86;18/01/2022
2022-01-19;16;País Vasco;2942370;817900.0;444200.0;101305.0;4461775.0;4167487;190.34;93.4;1931242.0;1820477.0;83.15;18/01/2022
2022-01-19;18;Ceuta;100104;28110.0;18100.0;3935.0;162249.0;137220;163.36;84.57;66911.0;61486.0;73.2;18/01/2022
2022-01-19;19;Melilla;99090;23500.0;15100.0;5750.0;155440.0;130779;155.16;84.13;64050.0;58973.0;69.97;18/01/2022
2022-01-19;0;Fuerzas Armadas;48138;58300.0;103800.0;2000.0;212238.0;211522;158.7;99.66;95392.0;92430.0;69.35;18/01/2022
2022-01-19;0;España;60909477;16887770.0;9011510.0;2114900.0;92439657.0;87645324;185.09;94.81;40532696.0;38201057.0;80.68;
2022-01-20;1;Andalucía;10959480;2819500.0;1537200.0;333500.0;16321680.0;15667669;184.7;95.99;7353122.0;6884941.0;81.16;19/01/2022
2022-01-20;2;Aragón;1773981;408490.0;254710.0;59180.0;2592361.0;2468672;185.43;95.23;1135336.0;1071348.0;80.47;19/01/2022
2022-01-20;3;Asturias;1503185;491040.0;220900.0;43000.0;2312125.0;2169966;213.7;93.85;920175.0;871245.0;85.8;19/01/2022
2022-01-20;4;Baleares;1318884;467070.0;225400.0;56420.0;2157774.0;1914708;157.57;88.74;917228.0;874736.0;71.98;18/01/2022
2022-01-20;5;Canarias;2623110;674700.0;455800.0;133650.0;4031260.0;3872110;172.52;96.05;1791358.0;1673136.0;74.54;19/01/2022
2022-01-20;6;Cantabria;882915;170400.0;120490.0;22145.0;1237950.0;1169185;200.77;94.45;514017.0;486852.0;83.6;19/01/2022
2022-01-20;7;Castilla y Leon;3987903;611570.0;466170.0;95310.0;5304953.0;4998206;209.02;94.22;2128996.0;2002790.0;83.75;19/01/2022
2022-01-20;8;Castilla La Mancha;2648745;841270.0;382100.0;93735.0;4121850.0;3707949;181.48;89.96;1736535.0;1598378.0;78.23;19/01/2022
2022-01-20;9;Cataluña;8573438;3208880.0;1485670.0;355800.0;14223788.0;13424669;175.36;94.38;6415898.0;6058901.0;79.14;18/01/2022
2022-01-20;10;C Valenciana;6538150;2043650.0;863900.0;213125.0;10240825.0;9376383;186.18;91.56;4357015.0;4087984.0;81.17;19/01/2022
2022-01-20;11;Extremadura;1502843;271770.0;182600.0;40185.0;2069398.0;2118303;199.97;100.0;950172.0;894279.0;84.42;19/01/2022
2022-01-20;12;Galicia;4029019;884980.0;571870.0;122515.0;5770384.0;5744388;212.86;99.55;2460984.0;2317333.0;85.87;19/01/2022
2022-01-20;17;La Rioja;439985;91600.0;53240.0;15200.0;624025.0;598934;189.45;95.98;279703.0;260963.0;82.55;19/01/2022
2022-01-20;13;Madrid;8392335;2120800.0;1222100.0;321450.0;12368685.0;12234336;181.1;98.91;5705882.0;5359911.0;79.34;19/01/2022
2022-01-20;14;Murcia;1687865;623000.0;253010.0;68300.0;2764175.0;2635845;174.66;95.36;1289389.0;1196436.0;79.28;19/01/2022
2022-01-20;15;Navarra;857937;224760.0;135150.0;23710.0;1295557.0;1228740;186.96;94.84;561875.0;531544.0;80.88;19/01/2022
2022-01-20;16;País Vasco;2942370;817900.0;444200.0;101305.0;4461775.0;4178678;190.85;93.66;1931908.0;1821122.0;83.18;19/01/2022
2022-01-20;18;Ceuta;100104;28110.0;18100.0;3935.0;162249.0;137756;164.0;84.9;66934.0;61512.0;73.23;19/01/2022
2022-01-20;19;Melilla;99090;23500.0;15100.0;5750.0;155440.0;130926;155.34;84.23;64117.0;58992.0;69.99;19/01/2022
2022-01-20;0;Fuerzas Armadas;48138;58300.0;103800.0;2000.0;212238.0;211966;159.04;99.87;95401.0;92485.0;69.39;19/01/2022
2022-01-20;0;España;60909477;16887770.0;9011510.0;2114900.0;92439657.0;88000590;185.85;95.2;40683950.0;38212331.0;80.7;
2022-01-21;1;Andalucía;10959480;2819500.0;1537200.0;333500.0;16321680.0;15758332;185.77;96.55;7387177.0;6888037.0;81.2;20/01/2022
2022-01-21;2;Aragón;1773981;448490.0;254710.0;59180.0;2632361.0;2486509;186.77;94.46;1136957.0;1072259.0;80.54;20/01/2022
2022-01-21;3;Asturias;1503185;516040.0;220900.0;43000.0;2337125.0;2175398;214.24;93.08;920311.0;871312.0;85.81;20/01/2022
2022-01-21;4;Baleares;1318884;529070.0;225400.0;56520.0;2219874.0;1918934;157.91;86.44;917969.0;874930.0;72.0;20/01/2022
2022-01-21;5;Canarias;2623110;674700.0;455800.0;133650.0;4031260.0;3884435;173.07;96.36;1792642.0;1673650.0;74.57;20/01/2022
2022-01-21;6;Cantabria;882915;170400.0;120490.0;22145.0;1237950.0;1172046;201.26;94.68;514079.0;486977.0;83.62;20/01/2022
2022-01-21;7;Castilla y Leon;3987903;611570.0;466170.0;95315.0;5304958.0;5015192;209.73;94.54;2130662.0;2003358.0;83.78;20/01/2022
2022-01-21;8;Castilla La Mancha;2648745;840660.0;380370.0;92350.0;4118125.0;3719743;182.06;90.33;1738919.0;1598833.0;78.25;20/01/2022
2022-01-21;9;Cataluña;8572580;3208880.0;1485670.0;355800.0;14222930.0;13486293;176.16;94.82;6423804.0;6065117.0;79.23;20/01/2022
2022-01-21;10;C Valenciana;6767470;2043640.0;863900.0;213125.0;10470135.0;9412673;186.9;89.9;4366976.0;4089541.0;81.2;20/01/2022
2022-01-21;11;Extremadura;1526243;291770.0;182600.0;40185.0;2112798.0;2130085;201.08;100.0;951884.0;894598.0;84.45;20/01/2022
2022-01-21;12;Galicia;4029019;884980.0;571870.0;122515.0;5770384.0;5761991;213.51;99.85;2461134.0;2317645.0;85.88;20/01/2022
2022-01-21;17;La Rioja;439985;109600.0;53240.0;15200.0;642025.0;600561;189.97;93.54;280114.0;261137.0;82.6;20/01/2022
2022-01-21;13;Madrid;8392335;2170800.0;1222100.0;321450.0;12418685.0;12266992;181.58;98.78;5708514.0;5359082.0;79.33;20/01/2022
