ccaa_iso,fecha,num_casos,lug_ocio,lug_mercado,lug_parque,lug_estacion,lug_trabajo,lug_residencial,dosis_administradas,porcentaje_dosis_administradas,personas_una_dosis,personas_pauta_completa,porcentaje_pauta_completa,Fallecidos,Hospitalizados,UCI,CCAA,cod_ine
ES-IB,2022-01-13,2824,-21.0,1.0,8.0,-18.0,-19.0,7.0,1889278.0,155.47,910973.0,873325.0,71.87,10,31,4,Islas Baleares,4
ES-MC,2022-01-13,4356,-24.0,12.0,-4.0,-18.0,-20.0,6.0,2577086.0,170.77,1274948.0,1192073.0,78.99,8,63,2,Región de Murcia,14
ES-MD,2022-01-13,12784,-26.0,8.0,-15.0,-28.0,-29.0,11.0,12027845.0,178.04,5669845.0,5350280.0,79.2,17,376,31,Comunidad de Madrid,13
ES-ML,2022-01-13,195,-20.0,-2.0,-33.0,-15.0,-29.0,8.0,129763.0,153.96,63910.0,58878.0,69.86,0,1,0,Melilla,19
ES-NC,2022-01-13,1874,-17.0,16.0,-2.0,-14.0,-14.0,5.0,1206309.0,183.55,559549.0,530880.0,80.78,6,15,2,Comunidad Foral de Navarra,15
ES-PV,2022-01-13,4897,-20.0,12.0,0.0,-17.0,-19.0,6.0,4103497.0,187.42,1921417.0,1815470.0,82.92,20,41,3,País Vasco,16
ES-RI,2022-01-13,497,-16.0,8.0,-11.0,-22.0,-15.0,5.0,589383.0,186.43,276300.0,260484.0,82.4,1,3,1,La Rioja,17
ES-VC,2022-01-13,18621,-20.0,9.0,-5.0,-17.0,-17.0,7.0,9153212.0,181.75,4260686.0,4080903.0,81.03,10,205,5,Comunidad Valenciana,10
ES-AN,2022-01-14,6390,-24.0,3.0,-16.0,-20.0,-17.0,7.0,15351481.0,180.97,7222727.0,6874385.0,81.04,19,195,7,Andalucía,1
ES-AR,2022-01-14,4982,-28.0,6.0,5.0,-26.0,-14.0,7.0,2441358.0,183.38,1131665.0,1070073.0,80.38,13,75,8,Aragón,2
ES-AS,2022-01-14,2013,-24.0,4.0,19.0,-11.0,-20.0,6.0,2145537.0,211.29,914828.0,871004.0,85.78,2,33,1,Principado de Asturias,3
ES-CB,2022-01-14,1714,-18.0,12.0,26.0,-9.0,-17.0,6.0,1155113.0,198.35,512565.0,486291.0,83.5,1,29,2,Cantabria,6
ES-CE,2022-01-14,356,-37.0,-18.0,-31.0,,-23.0,10.0,135193.0,160.95,66736.0,61416.0,73.12,1,5,0,Ceuta,18
ES-CL,2022-01-14,4725,-24.0,7.0,4.0,-14.0,-14.0,6.0,4906809.0,205.19,2116491.0,1999029.0,83.6,17,85,3,Castilla-León,7
ES-CM,2022-01-14,4446,-28.0,3.0,-16.0,-24.0,-17.0,6.0,3652014.0,178.75,1717583.0,1593138.0,77.98,8,90,11,Castilla-La Mancha,8
ES-CN,2022-01-14,2554,-22.0,3.0,-22.0,-15.0,-17.0,9.0,3805440.0,169.55,1782533.0,1670116.0,74.41,14,51,8,Canarias,5
ES-CT,2022-01-14,29603,-24.0,10.0,-10.0,-24.0,-24.0,9.0,13250382.0,173.08,6387590.0,6041771.0,78.92,32,94,4,Cataluña,9
ES-EX,2022-01-14,1623,-25.0,3.0,-17.0,-3.0,-14.0,6.0,2092231.0,197.51,939435.0,893914.0,84.39,1,24,4,Extremadura,11
ES-GA,2022-01-14,5105,-21.0,11.0,9.0,-5.0,-15.0,6.0,5694773.0,211.02,2448558.0,2315097.0,85.79,6,76,6,Galicia,12
ES-IB,2022-01-14,3035,-21.0,1.0,0.0,-13.0,-16.0,6.0,1895032.0,155.95,912323.0,873704.0,71.9,3,23,5,Islas Baleares,4
ES-MC,2022-01-14,3007,-28.0,7.0,-16.0,-19.0,-16.0,7.0,2600809.0,172.34,1282119.0,1193346.0,79.07,1,60,1,Región de Murcia,14
ES-MD,2022-01-14,12766,-28.0,4.0,-17.0,-27.0,-27.0,11.0,12066166.0,178.61,5675660.0,5351958.0,79.22,19,372,20,Comunidad de Madrid,13
ES-ML,2022-01-14,176,-21.0,-5.0,-32.0,-25.0,-27.0,8.0,130029.0,154.27,63938.0,58906.0,69.89,1,4,0,Melilla,19
ES-NC,2022-01-14,1875,-22.0,12.0,-15.0,-18.0,-14.0,6.0,1210681.0,184.21,559747.0,531062.0,80.8,2,28,0,Comunidad Foral de Navarra,15
ES-PV,2022-01-14,3800,-21.0,8.0,-3.0,-17.0,-18.0,6.0,4116511.0,188.01,1923040.0,1816262.0,82.95,20,38,3,País Vasco,16
ES-RI,2022-01-14,550,-19.0,7.0,-20.0,-26.0,-14.0,5.0,591686.0,187.16,277518.0,260592.0,82.43,1,12,0,La Rioja,17
ES-VC,2022-01-14,17261,-24.0,6.0,-15.0,-22.0,-16.0,7.0,9198349.0,182.64,4279547.0,4082759.0,81.07,23,223,10,Comunidad Valenciana,10
ES-AN,2022-01-15,8100,-26.0,-1.0,-11.0,-22.0,-14.0,5.0,,,,,,20,200,8,Andalucía,1
ES-AR,2022-01-15,4507,-30.0,5.0,1.0,-34.0,-12.0,5.0,,,,,,10,52,6,Aragón,2
ES-AS,2022-01-15,2494,-27.0,-3.0,11.0,-22.0,-17.0,5.0,,,,,,4,24,0,Principado de Asturias,3
ES-CB,2022-01-15,1727,-21.0,7.0,18.0,-20.0,-14.0,5.0,,,,,,2,25,4,Cantabria,6
ES-CE,2022-01-15,434,-36.0,-14.0,-18.0,,-32.0,9.0,,,,,,0,5,0,Ceuta,18
ES-CL,2022-01-15,7504,-25.0,3.0,6.0,-11.0,-9.0,4.0,,,,,,12,89,1,Castilla-León,7
ES-CM,2022-01-15,3563,-28.0,0.0,-13.0,-25.0,-16.0,5.0,,,,,,14,73,4,Castilla-La Mancha,8
ES-CN,2022-01-15,5261,-25.0,2.0,-27.0,-17.0,-15.0,9.0,,,,,,11,37,8,Canarias,5
ES-CT,2022-01-15,25048,-27.0,3.0,-10.0,-24.0,-15.0,6.0,,,,,,35,72,9,Cataluña,9
ES-EX,2022-01-15,2922,-29.0,-3.0,-10.0,-10.0,-15.0,6.0,,,,,,6,18,3,Extremadura,11
ES-GA,2022-01-15,6034,-27.0,3.0,-1.0,-2.0,-9.0,5.0,,,,,,2,68,1,Galicia,12
ES-IB,2022-01-15,3417,-22.0,-6.0,7.0,-24.0,-16.0,6.0,,,,,,2,24,2,Islas Baleares,4
ES-MC,2022-01-15,7774,-31.0,5.0,-3.0,-34.0,-15.0,6.0,,,,,,3,59,4,Región de Murcia,14
ES-MD,2022-01-15,5613,-28.0,-1.0,-13.0,-23.0,-7.0,5.0,,,,,,17,284,16,Comunidad de Madrid,13
ES-ML,2022-01-15,224,-20.0,-12.0,-19.0,,-23.0,8.0,,,,,,0,6,1,Melilla,19
ES-NC,2022-01-15,2325,-23.0,8.0,-10.0,-26.0,-14.0,6.0,,,,,,2,21,2,Comunidad Foral de Navarra,15
ES-PV,2022-01-15,5188,-29.0,1.0,-2.0,-27.0,-14.0,4.0,,,,,,24,33,1,País Vasco,16
ES-RI,2022-01-15,764,-26.0,-2.0,-23.0,-30.0,-11.0,5.0,,,,,,0,7,0,La Rioja,17
ES-VC,2022-01-15,15649,-26.0,3.0,-2.0,-24.0,-14.0,7.0,,,,,,9,219,5,Comunidad Valenciana,10
ES-AN,2022-01-16,6597,-30.0,,-10.0,-24.0,-16.0,4.0,,,,,,29,168,9,Andalucía,1
ES-AR,2022-01-16,3976,-37.0,14.0,-2.0,-32.0,-15.0,4.0,,,,,,19,40,3,Aragón,2
ES-AS,2022-01-16,2928,-30.0,,3.0,-18.0,-17.0,5.0,,,,,,3,28,0,Principado de Asturias,3
ES-CB,2022-01-16,1448,-24.0,15.0,-4.0,-25.0,-16.0,5.0,,,,,,1,32,2,Cantabria,6
ES-CE,2022-01-16,405,-32.0,-14.0,-13.0,,-29.0,,,,,,,0,1,0,Ceuta,18
ES-CL,2022-01-16,7967,-31.0,10.0,2.0,-22.0,-11.0,5.0,,,,,,16,79,2,Castilla-León,7
ES-CM,2022-01-16,3498,-35.0,,-8.0,-26.0,-18.0,5.0,,,,,,15,85,3,Castilla-La Mancha,8
ES-CN,2022-01-16,4459,-31.0,0.0,-34.0,-21.0,-17.0,8.0,,,,,,9,47,8,Canarias,5
ES-CT,2022-01-16,26291,-34.0,18.0,-8.0,-25.0,-14.0,5.0,,,,,,25,41,3,Cataluña,9
ES-EX,2022-01-16,2942,-35.0,19.0,-11.0,-16.0,-19.0,6.0,,,,,,3,23,1,Extremadura,11
ES-GA,2022-01-16,5988,-34.0,,1.0,-5.0,-10.0,5.0,,,,,,5,61,2,Galicia,12
ES-IB,2022-01-16,3257,-23.0,22.0,5.0,-25.0,-10.0,4.0,,,,,,2,30,2,Islas Baleares,4
ES-MC,2022-01-16,6341,-33.0,,-9.0,-31.0,-20.0,7.0,,,,,,6,31,5,Región de Murcia,14
ES-MD,2022-01-16,5160,-26.0,6.0,-9.0,-28.0,-3.0,5.0,,,,,,22,248,22,Comunidad de Madrid,13
ES-ML,2022-01-16,229,-21.0,,-22.0,,-27.0,,,,,,,0,6,1,Melilla,19
ES-NC,2022-01-16,1113,-25.0,29.0,-15.0,-28.0,-13.0,5.0,,,,,,9,15,1,Comunidad Foral de Navarra,15
ES-PV,2022-01-16,5730,-29.0,24.0,-14.0,-25.0,-13.0,4.0,,,,,,20,29,1,País Vasco,16
ES-RI,2022-01-16,732,-30.0,7.0,-21.0,-28.0,-15.0,5.0,,,,,,3,8,0,La Rioja,17
ES-VC,2022-01-16,11549,-32.0,,-12.0,-25.0,-16.0,6.0,,,,,,22,204,10,Comunidad Valenciana,10
ES-AN,2022-01-17,9774,-17.0,6.0,-7.0,-15.0,-17.0,4.0,15404638.0,181.6,7228018.0,6876379.0,81.06,29,236,14,Andalucía,1
ES-AR,2022-01-17,5174,-18.0,16.0,19.0,-13.0,-13.0,4.0,2448956.0,183.95,1133180.0,1070520.0,80.41,17,61,7,Aragón,2
ES-AS,2022-01-17,3087,-18.0,6.0,25.0,-10.0,-19.0,4.0,2153344.0,212.06,916921.0,871122.0,85.79,7,41,1,Principado de Asturias,3
ES-CB,2022-01-17,2015,-11.0,14.0,17.0,-9.0,-17.0,5.0,1161421.0,199.44,513800.0,486392.0,83.52,0,35,6,Cantabria,6
ES-CE,2022-01-17,433,-18.0,-9.0,-13.0,,-26.0,6.0,136042.0,161.96,66817.0,61445.0,73.15,0,3,0,Ceuta,18
ES-CL,2022-01-17,5594,-15.0,15.0,18.0,-6.0,-14.0,3.0,4944069.0,206.75,2122781.0,2001401.0,83.69,24,94,5,Castilla-León,7
ES-CM,2022-01-17,5741,-19.0,8.0,-5.0,-15.0,-16.0,4.0,3674292.0,179.84,1726410.0,1593839.0,78.01,8,104,5,Castilla-La Mancha,8
ES-CN,2022-01-17,3451,-22.0,1.0,-35.0,-16.0,-20.0,8.0,3829778.0,170.63,1786855.0,1670973.0,74.45,7,51,6,Canarias,5
ES-CT,2022-01-17,45922,-21.0,13.0,-3.0,-23.0,-25.0,8.0,13351726.0,174.41,6405682.0,6052839.0,79.07,41,109,4,Cataluña,9
ES-EX,2022-01-17,2873,-16.0,12.0,-3.0,8.0,-16.0,2.0,2101377.0,198.37,942813.0,894011.0,84.4,3,31,4,Extremadura,11
ES-GA,2022-01-17,6256,-17.0,14.0,39.0,0.0,-16.0,3.0,5721594.0,212.01,2459428.0,2316400.0,85.83,3,74,5,Galicia,12
ES-IB,2022-01-17,3769,-18.0,-8.0,30.0,-15.0,-29.0,7.0,1905249.0,156.79,915871.0,874229.0,71.94,4,17,3,Islas Baleares,4
ES-MC,2022-01-17,6449,-22.0,9.0,-2.0,-10.0,-12.0,3.0,2613256.0,173.16,1283950.0,1194555.0,79.15,7,71,6,Región de Murcia,14
ES-MD,2022-01-17,14464,-19.0,9.0,-4.0,-24.0,-28.0,8.0,12146565.0,179.8,5695507.0,5355554.0,79.28,26,312,19,Comunidad de Madrid,13
ES-ML,2022-01-17,279,-14.0,4.0,-26.0,-21.0,-24.0,6.0,130238.0,154.52,64020.0,58927.0,69.91,0,8,1,Melilla,19
ES-NC,2022-01-17,903,-12.0,14.0,5.0,-13.0,-13.0,3.0,1220339.0,185.68,560300.0,531147.0,80.82,7,23,3,Comunidad Foral de Navarra,15
ES-PV,2022-01-17,5615,-18.0,12.0,-9.0,-17.0,-18.0,4.0,4146236.0,189.37,1928809.0,1819071.0,83.08,15,26,0,País Vasco,16
ES-RI,2022-01-17,713,-9.0,8.0,-4.0,-19.0,-14.0,2.0,594195.0,187.95,278329.0,260704.0,82.47,1,9,1,La Rioja,17
ES-VC,2022-01-17,25590,-17.0,9.0,0.0,-16.0,-16.0,5.0,9250058.0,183.67,4304325.0,4083845.0,81.09,15,275,15,Comunidad Valenciana,10
ES-AN,2022-01-18,10634,-18.0,5.0,-4.0,-14.0,-17.0,4.0,15449686.0,182.13,7232174.0,6878901.0,81.09,30,236,8,Andalucía,1
ES-AR,2022-01-18,5187,-22.0,6.0,18.0,-22.0,-13.0,5.0,2455347.0,184.43,1134048.0,1070765.0,80.43,16,59,7,Aragón,2
ES-AS,2022-01-18,3027,-21.0,5.0,30.0,-11.0,-20.0,4.0,2158593.0,212.58,918319.0,871186.0,85.8,7,48,3,Principado de Asturias,3
ES-CB,2022-01-18,2051,-15.0,13.0,38.0,-5.0,-17.0,4.0,1163891.0,199.86,513869.0,486567.0,83.55,1,31,3,Cantabria,6
ES-CE,2022-01-18,359,-26.0,-13.0,-20.0,,-22.0,6.0,136449.0,162.44,66851.0,61469.0,73.18,0,2,0,Ceuta,18
ES-CL,2022-01-18,7350,-18.0,9.0,21.0,-5.0,-14.0,3.0,4959681.0,207.4,2124019.0,2001807.0,83.71,13,84,4,Castilla-León,7
ES-CM,2022-01-18,5530,-22.0,7.0,-6.0,-16.0,-17.0,3.0,3685941.0,180.41,1730755.0,1597402.0,78.18,11,95,6,Castilla-La Mancha,8
ES-CN,2022-01-18,2808,-18.0,5.0,-19.0,-12.0,-18.0,7.0,3843539.0,171.24,1788890.0,1671804.0,74.49,10,37,6,Canarias,5
ES-CT,2022-01-18,43193,-23.0,13.0,-6.0,-23.0,-25.0,8.0,13385015.0,174.84,6410384.0,6055305.0,79.1,44,99,4,Cataluña,9
ES-EX,2022-01-18,3062,-19.0,6.0,-3.0,6.0,-15.0,3.0,2106238.0,198.83,945260.0,894075.0,84.4,6,32,4,Extremadura,11
ES-GA,2022-01-18,5978,-17.0,11.0,41.0,-6.0,-15.0,3.0,5726105.0,212.18,2459777.0,2316615.0,85.84,2,87,7,Galicia,12
ES-IB,2022-01-18,3649,-19.0,2.0,12.0,-12.0,-17.0,5.0,1909394.0,157.13,916561.0,874495.0,71.96,2,32,0,Islas Baleares,4
ES-MC,2022-01-18,6273,-22.0,12.0,5.0,-15.0,-18.0,5.0,2618906.0,173.54,1285444.0,1195185.0,79.2,5,74,0,Región de Murcia,14
ES-MD,2022-01-18,12576,-23.0,6.0,-6.0,-26.0,-28.0,9.0,12180799.0,180.31,5699259.0,5356945.0,79.3,19,331,25,Comunidad de Madrid,13
ES-ML,2022-01-18,252,-15.0,-4.0,-29.0,1.0,-25.0,7.0,130531.0,154.87,64037.0,58955.0,69.95,0,3,0,Melilla,19
ES-NC,2022-01-18,1779,-16.0,13.0,0.0,-13.0,-10.0,4.0,1223477.0,186.16,561110.0,531329.0,80.85,3,22,0,Comunidad Foral de Navarra,15
ES-PV,2022-01-18,5356,-19.0,10.0,5.0,-18.0,-18.0,5.0,4156710.0,189.85,1930188.0,1819674.0,83.11,18,39,1,País Vasco,16
ES-RI,2022-01-18,670,-13.0,9.0,-9.0,-16.0,-10.0,2.0,595869.0,188.48,278748.0,260805.0,82.5,1,12,0,La Rioja,17
ES-VC,2022-01-18,21250,-19.0,10.0,4.0,-17.0,-16.0,5.0,9289342.0,184.45,4321324.0,4085002.0,81.11,14,227,6,Comunidad Valenciana,10
ES-AN,2022-01-19,9863,-17.0,7.0,-3.0,-16.0,-17.0,5.0,15499530.0,182.72,7236299.0,6881590.0,81.12,27,250,12,Andalucía,1
ES-AR,2022-01-19,4610,-20.0,14.0,10.0,-15.0,-12.0,5.0,2464239.0,185.1,1135101.0,1071026.0,80.45,18,77,3,Aragón,2
ES-AS,2022-01-19,2978,-19.0,7.0,45.0,-6.0,-18.0,4.0,2159983.0,212.72,918327.0,871186.0,85.8,5,43,1,Principado de Asturias,3
ES-CB,2022-01-19,1951,-14.0,15.0,26.0,-8.0,-16.0,5.0,1166705.0,200.34,513960.0,486718.0,83.58,2,47,2,Cantabria,6
ES-CE,2022-01-19,283,-24.0,-14.0,-13.0,,-23.0,6.0,137220.0,163.36,66911.0,61486.0,73.2,1,0,0,Ceuta,18
ES-CL,2022-01-19,6362,-17.0,12.0,20.0,-7.0,-14.0,4.0,4981314.0,208.31,2126571.0,2002333.0,83.73,19,107,6,Castilla-León,7
ES-CM,2022-01-19,4939,-18.0,8.0,-3.0,-15.0,-17.0,4.0,3696661.0,180.93,1733576.0,1597887.0,78.21,14,86,5,Castilla-La Mancha,8
ES-CN,2022-01-19,2662,-16.0,7.0,-22.0,-12.0,-17.0,7.0,3843539.0,171.24,1788890.0,1671804.0,74.49,9,62,8,Canarias,5
ES-CT,2022-01-19,41530,-23.0,12.0,-8.0,-24.0,-25.0,9.0,13424669.0,175.36,6415898.0,6058901.0,79.14,33,87,7,Cataluña,9
ES-EX,2022-01-19,2752,-19.0,9.0,-3.0,7.0,-13.0,4.0,2111916.0,199.37,948142.0,894169.0,84.41,8,23,2,Extremadura,11
ES-GA,2022-01-19,6372,-18.0,9.0,27.0,-7.0,-15.0,4.0,5728799.0,212.28,2460775.0,2316878.0,85.85,9,81,6,Galicia,12
ES-IB,2022-01-19,3993,-16.0,5.0,21.0,-11.0,-18.0,5.0,1914708.0,157.57,917228.0,874736.0,71.98,2,31,5,Islas Baleares,4
ES-MC,2022-01-19,5522,-22.0,11.0,-1.0,-13.0,-18.0,5.0,2628185.0,174.15,1287482.0,1195810.0,79.24,7,82,7,Región de Murcia,14
ES-MD,2022-01-19,11399,-22.0,9.0,-5.0,-25.0,-27.0,9.0,12208276.0,180.71,5703114.0,5358440.0,79.32,22,320,18,Comunidad de Madrid,13
ES-ML,2022-01-19,225,-16.0,-5.0,-20.0,-17.0,-24.0,7.0,130779.0,155.16,64050.0,58973.0,69.97,1,5,1,Melilla,19
ES-NC,2022-01-19,2398,-16.0,13.0,-10.0,-13.0,-14.0,5.0,1226150.0,186.57,561513.0,531418.0,80.86,4,21,0,Comunidad Foral de Navarra,15
ES-PV,2022-01-19,5465,-16.0,10.0,0.0,-19.0,-17.0,5.0,4167487.0,190.34,1931242.0,1820477.0,83.15,19,36,2,País Vasco,16
ES-RI,2022-01-19,584,-15.0,11.0,-8.0,-10.0,-9.0,3.0,597682.0,189.06,279409.0,260888.0,82.52,3,7,0,La Rioja,17
ES-VC,2022-01-19,21208,-18.0,8.0,1.0,-17.0,-16.0,6.0,9334758.0,185.35,4340911.0,4086464.0,81.14,17,208,8,Comunidad Valenciana,10
ES-AN,2022-01-20,7166,-17.0,6.0,-5.0,-16.0,-17.0,5.0,15667669.0,184.7,7353122.0,6884941.0,81.16,34,240,8,Andalucía,1
ES-AR,2022-01-20,4556,-21.0,10.0,4.0,-20.0,-14.0,5.0,2468672.0,185.43,1135336.0,1071348.0,80.47,13,82,6,Aragón,2
ES-AS,2022-01-20,2051,-23.0,4.0,9.0,-16.0,-21.0,6.0,2169966.0,213.7,920175.0,871245.0,85.8,5,53,0,Principado de Asturias,3
ES-CB,2022-01-20,1615,-22.0,6.0,0.0,-14.0,-18.0,7.0,1169185.0,200.77,514017.0,486852.0,83.6,0,30,3,Cantabria,6
ES-CE,2022-01-20,229,-25.0,-13.0,-19.0,,-22.0,6.0,137756.0,164.0,66934.0,61512.0,73.23,1,1,0,Ceuta,18
ES-CL,2022-01-20,3721,-18.0,10.0,12.0,-6.0,-15.0,4.0,4998206.0,209.02,2128996.0,2002790.0,83.75,15,94,0,Castilla-León,7
ES-CM,2022-01-20,3498,-19.0,5.0,-4.0,-14.0,-18.0,5.0,3707949.0,181.48,1736535.0,1598378.0,78.23,11,96,5,Castilla-La Mancha,8
ES-CN,2022-01-20,1570,-16.0,5.0,-21.0,-11.0,-18.0,7.0,3872110.0,172.52,1791358.0,1673136.0,74.54,4,59,8,Canarias,5
ES-CT,2022-01-20,37585,-21.0,11.0,-9.0,-23.0,-26.0,9.0,13424669.0,175.36,6415898.0,6058901.0,79.14,39,87,7,Cataluña,9
ES-EX,2022-01-20,1244,-16.0,7.0,-6.0,5.0,-14.0,4.0,2118303.0,199.97,950172.0,894279.0,84.42,7,28,1,Extremadura,11
ES-GA,2022-01-20,5514,-16.0,10.0,29.0,-4.0,-16.0,4.0,5744388.0,212.86,2460984.0,2317333.0,85.87,4,64,6,Galicia,12
ES-IB,2022-01-20,2834,-29.0,-16.0,19.0,-34.0,-47.0,13.0,1914708.0,157.57,917228.0,874736.0,71.98,2,30,2,Islas Baleares,4
ES-MC,2022-01-20,3775,-22.0,10.0,2.0,-14.0,-19.0,6.0,2635845.0,174.66,1289389.0,1196436.0,79.28,8,70,5,Región de Murcia,14
ES-MD,2022-01-20,9531,-22.0,6.0,-7.0,-26.0,-27.0,10.0,12234336.0,181.1,5705882.0,5359911.0,79.34,17,293,15,Comunidad de Madrid,13
ES-ML,2022-01-20,147,-19.0,-1.0,-25.0,-21.0,-24.0,6.0,130926.0,155.34,64117.0,58992.0,69.99,0,4,1,Melilla,19
ES-NC,2022-01-20,2332,-15.0,11.0,-9.0,-10.0,-14.0,5.0,1228740.0,186.96,561875.0,531544.0,80.88,4,24,1,Comunidad Foral de Navarra,15
ES-PV,2022-01-20,3445,-21.0,2.0,-26.0,-21.0,-25.0,7.0,4178678.0,190.85,1931908.0,1821122.0,83.18,22,50,7,País Vasco,16
ES-RI,2022-01-20,438,-15.0,12.0,-11.0,-16.0,-12.0,4.0,598934.0,189.45,279703.0,260963.0,82.55,2,4,1,La Rioja,17
ES-VC,2022-01-20,17911,-18.0,6.0,-3.0,-17.0,-17.0,6.0,9376383.0,186.18,4357015.0,4087984.0,81.17,16,216,12,Comunidad Valenciana,10
ES-AN,2022-01-21,7115,-20.0,5.0,-7.0,-16.0,-15.0,5.0,15758332.0,185.77,7387177.0,6888037.0,81.2,28,207,14,Andalucía,1
ES-AR,2022-01-21,4443,-26.0,9.0,-4.0,-24.0,-12.0,6.0,2486509.0,186.77,1136957.0,1072259.0,80.54,19,66,9,Aragón,2
ES-AS,2022-01-21,1859,-24.0,5.0,2.0,-11.0,-19.0,6.0,2175398.0,214.24,920311.0,871312.0,85.81,10,55,2,Principado de Asturias,3
ES-CB,2022-01-21,1440,-20.0,13.0,-2.0,-13.0,-16.0,7.0,1172046.0,201.26,514079.0,486977.0,83.62,2,24,2,Cantabria,6
ES-CE,2022-01-21,222,-32.0,-16.0,-21.0,,-21.0,8.0,138567.0,164.96,66985.0,61557.0,73.28,2,5,1,Ceuta,18
ES-CL,2022-01-21,3751,-24.0,7.0,-4.0,-12.0,-13.0,6.0,5015192.0,209.73,2130662.0,2003358.0,83.78,16,89,4,Castilla-León,7
ES-CM,2022-01-21,3317,-23.0,4.0,-9.0,-18.0,-16.0,5.0,3719743.0,182.06,1738919.0,1598833.0,78.25,16,89,3,Castilla-La Mancha,8
ES-CN,2022-01-21,1142,-18.0,5.0,-21.0,-12.0,-16.0,8.0,3884435.0,173.07,1792642.0,1673650.0,74.57,14,57,12,Canarias,5
ES-CT,2022-01-21,34782,-24.0,9.0,-17.0,-25.0,-25.0,10.0,13486293.0,176.16,6423804.0,6065117.0,79.23,25,84,2,Cataluña,9
ES-EX,2022-01-21,1424,-21.0,6.0,-10.0,4.0,-13.0,4.0,2130085.0,201.08,951884.0,894598.0,84.45,4,11,2,Extremadura,11
ES-GA,2022-01-21,5995,-20.0,11.0,5.0,-4.0,-15.0,5.0,5761991.0,213.51,2461134.0,2317645.0,85.88,8,86,2,Galicia,12
ES-IB,2022-01-21,2734,-23.0,2.0,-14.0,-13.0,-20.0,7.0,1918934.0,157.91,917969.0,874930.0,72.0,1,38,0,Islas Baleares,4
ES-MC,2022-01-21,2283,-25.0,9.0,-5.0,-14.0,-16.0,6.0,2645869.0,175.32,1290000.0,1197033.0,79.32,4,70,5,Región de Murcia,14
ES-MD,2022-01-21,9918,-25.0,5.0,-13.0,-25.0,-25.0,9.0,12266992.0,181.58,5708514.0,5359082.0,79.33,23,305,21,Comunidad de Madrid,13
ES-ML,2022-01-21,114,-21.0,-7.0,-29.0,-18.0,-22.0,7.0,131099.0,155.54,64131.0,59016.0,70.02,0,5,0,Melilla,19
ES-NC,2022-01-21,2195,-21.0,11.0,-25.0,-17.0,-13.0,6.0,1230593.0,187.24,562206.0,531619.0,80.89,8,22,4,Comunidad Foral de Navarra,15
ES-PV,2022-01-21,3344,-22.0,9.0,-16.0,-19.0,-20.0,6.0,4189613.0,191.35,1932339.0,1821790.0,83.21,17,30,1,País Vasco,16
ES-RI,2022-01-21,502,-18.0,12.0,-26.0,-19.0,-11.0,4.0,600561.0,189.97,280114.0,261137.0,82.6,2,5,0,La Rioja,17
ES-VC,2022-01-21,18436,-21.0,9.0,-5.0,-18.0,-15.0,6.0,9412673.0,186.9,4366976.0,4089541.0,81.2,23,206,11,Comunidad Valenciana,10
ES-AN,2022-01-22,5015,-23.0,-2.0,-7.0,-20.0,-14.0,4.0,,,,,,26,167,7,Andalucía,1
ES-AR,2022-01-22,3698,-26.0,2.0,5.0,-31.0,-11.0,4.0,,,,,,13,40,5,Aragón,2
ES-AS,2022-01-22,2424,-27.0,-2.0,2.0,-20.0,-17.0,5.0,,,,,,13,30,0,Principado de Asturias,3
ES-CB,2022-01-22,1573,-23.0,5.0,6.0,-22.0,-15.0,6.0,,,,,,0,23,2,Cantabria,6
ES-CE,2022-01-22,229,-35.0,-19.0,-24.0,,-30.0,9.0,,,,,,0,2,0,Ceuta,18
ES-CL,2022-01-22,6499,-23.0,4.0,3.0,-14.0,-8.0,4.0,,,,,,5,70,3,Castilla-León,7
ES-CM,2022-01-22,3064,-24.0,0.0,-9.0,-21.0,-15.0,4.0,,,,,,11,73,4,Castilla-La Mancha,8
ES-CN,2022-01-22,2461,-22.0,0.0,-17.0,-13.0,-13.0,7.0,,,,,,11,48,3,Canarias,5
ES-CT,2022-01-22,24515,-27.0,1.0,-10.0,-24.0,-15.0,6.0,,,,,,25,75,7,Cataluña,9
ES-EX,2022-01-22,2717,-25.0,-3.0,-4.0,-8.0,-15.0,5.0,,,,,,6,12,1,Extremadura,11
ES-GA,2022-01-22,6084,-24.0,2.0,2.0,2.0,-9.0,4.0,,,,,,3,56,5,Galicia,12
ES-IB,2022-01-22,2740,-24.0,-10.0,0.0,-24.0,-16.0,7.0,,,,,,6,14,1,Islas Baleares,4
ES-MC,2022-01-22,6020,-35.0,0.0,-33.0,-40.0,-18.0,9.0,,,,,,4,56,5,Región de Murcia,14
ES-MD,2022-01-22,4207,-25.0,-2.0,-7.0,-20.0,-6.0,4.0,,,,,,17,249,13,Comunidad de Madrid,13
ES-ML,2022-01-22,176,-19.0,-11.0,-24.0,,-22.0,8.0,,,,,,0,7,1,Melilla,19
ES-NC,2022-01-22,1482,-20.0,8.0,-9.0,-22.0,-12.0,5.0,,,,,,4,10,0,Comunidad Foral de Navarra,15
ES-PV,2022-01-22,5354,-29.0,0.0,-7.0,-26.0,-14.0,4.0,,,,,,16,29,1,País Vasco,16
ES-RI,2022-01-22,630,-24.0,2.0,-18.0,-25.0,-11.0,4.0,,,,,,2,3,0,La Rioja,17
ES-VC,2022-01-22,13685,-26.0,-3.0,-11.0,-28.0,-18.0,7.0,,,,,,14,189,9,Comunidad Valenciana,10
